Timestamp,UTC,Callsign,Altitude,Speed,Direction,latitude,longitude,nautical_miles
1717011108.0,2024-05-29T19:31:48Z,TRA32A,32.0,150.0,64.0,41.285366,2.083719,0.0
1717011117.0,2024-05-29T19:31:57Z,TRA32A,425.0,140.0,2840.0,41.282852,2.075355,0.40642893651632905
1717011121.0,2024-05-29T19:32:01Z,TRA32A,600.0,130.0,3160.0,41.281952,2.072998,0.5253445715144579
1717011125.0,2024-05-29T19:32:05Z,TRA32A,800.0,130.0,2490.0,41.280754,2.069113,0.7148071254009785
1717011128.0,2024-05-29T19:32:08Z,TRA32A,900.0,130.0,1920.0,41.279938,2.066772,0.831175632036549
1717011132.0,2024-05-29T19:32:12Z,TRA32A,1000.0,143.0,2048.0,41.278988,2.064493,0.948214600146431
1717011141.0,2024-05-29T19:32:21Z,TRA32A,1225.0,160.0,2176.0,41.27354,2.057939,1.3627920783121767
1717011144.0,2024-05-29T19:32:24Z,TRA32A,1275.0,170.0,1088.0,41.272003,2.057065,1.4457171364442452
1717011149.0,2024-05-29T19:32:29Z,TRA32A,1375.0,180.0,1472.0,41.268677,2.055542,1.6187990050267842
1717011156.0,2024-05-29T19:32:36Z,TRA32A,1575.0,200.0,1530.0,41.261715,2.05538,1.9109525376881022
1717011160.0,2024-05-29T19:32:40Z,TRA32A,1650.0,208.0,1344.0,41.25769,2.056335,2.07079867024148
1717011165.0,2024-05-29T19:32:45Z,TRA32A,1825.0,210.0,2330.0,41.252823,2.057689,2.2798177896350844
1717011169.0,2024-05-29T19:32:49Z,TRA32A,2050.0,210.0,3450.0,41.24868,2.058813,2.4728497073834963
1717011173.0,2024-05-29T19:32:53Z,TRA32A,2125.0,217.0,3520.0,41.247299,2.059021,2.5428610589005998
1717011176.0,2024-05-29T19:32:56Z,TRA32A,2350.0,215.0,4288.0,41.24382,2.059875,2.7166569264575386
1717011186.0,2024-05-29T19:33:06Z,TRA32A,3050.0,214.0,3392.0,41.233181,2.058875,3.327818624330786
1717011190.0,2024-05-29T19:33:10Z,TRA32A,3350.0,210.0,3360.0,41.228165,2.057312,3.6353245092711903
1717011194.0,2024-05-29T19:33:14Z,TRA32A,3525.0,216.0,3520.0,41.225357,2.056254,3.810278139785923
1717011198.0,2024-05-29T19:33:18Z,TRA32A,3800.0,216.0,3712.0,41.221027,2.054693,4.079086343516254
1717011206.0,2024-05-29T19:33:26Z,TRA32A,4150.0,210.0,3320.0,41.214706,2.051758,4.481069208137225
1717011210.0,2024-05-29T19:33:30Z,TRA32A,4475.0,220.0,3392.0,41.209213,2.049011,4.833268658915523
1717011214.0,2024-05-29T19:33:34Z,TRA32A,4675.0,220.0,3648.0,41.20562,2.047639,5.057449489327138
1717011219.0,2024-05-29T19:33:39Z,TRA32A,4950.0,219.0,3776.0,41.201294,2.045227,5.338467963697364
1717011222.0,2024-05-29T19:33:42Z,TRA32A,5050.0,220.0,3456.0,41.199848,2.044331,5.433740846698655
1717011230.0,2024-05-29T19:33:50Z,TRA32A,5450.0,228.0,2176.0,41.191097,2.039961,5.9948480729667635
1717011234.0,2024-05-29T19:33:54Z,TRA32A,5650.0,230.0,2624.0,41.185913,2.037354,6.327533283711606
1717011246.0,2024-05-29T19:34:06Z,TRA32A,6200.0,230.0,2590.0,41.175156,2.028198,7.076061385842587
1717011251.0,2024-05-29T19:34:11Z,TRA32A,6300.0,235.0,2176.0,41.173172,2.024918,7.24058342093619
1717011254.0,2024-05-29T19:34:14Z,TRA32A,6425.0,237.0,1536.0,41.170425,2.020111,7.474984224002156
1717011259.0,2024-05-29T19:34:19Z,TRA32A,6550.0,240.0,1920.0,41.167912,2.011934,7.761348680404179
1717011263.0,2024-05-29T19:34:23Z,TRA32A,6625.0,244.0,1152.0,41.167236,2.00769,7.879844540929833
1717011270.0,2024-05-29T19:34:30Z,TRA32A,6975.0,240.0,3260.0,41.16687,1.995605,8.151642353532965
1717011275.0,2024-05-29T19:34:35Z,TRA32A,7150.0,245.0,3200.0,41.1674,1.99121,8.222902932037439
1717011279.0,2024-05-29T19:34:39Z,TRA32A,7400.0,246.0,3136.0,41.169022,1.984009,8.310724910372137
1717011287.0,2024-05-29T19:34:47Z,TRA32A,7825.0,246.0,3520.0,41.173645,1.973694,8.347280634810135
1717011294.0,2024-05-29T19:34:54Z,TRA32A,8200.0,246.0,3712.0,41.179226,1.966365,8.287911564705203
1717011303.0,2024-05-29T19:35:03Z,TRA32A,8725.0,252.0,3136.0,41.189209,1.960205,8.026809181078333
1717011315.0,2024-05-29T19:35:15Z,TRA32A,9350.0,258.0,3712.0,41.202942,1.9552,7.625827610914247
1717011327.0,2024-05-29T19:35:27Z,TRA32A,10025.0,260.0,2624.0,41.217678,1.951259,7.229608397795516
1717011335.0,2024-05-29T19:35:35Z,TRA32A,10325.0,266.0,3200.0,41.226288,1.94928,7.02880429202976
1717011343.0,2024-05-29T19:35:43Z,TRA32A,10775.0,265.0,3648.0,41.235855,1.946838,6.855900989913859
1717011355.0,2024-05-29T19:35:55Z,TRA32A,11450.0,265.0,3456.0,41.250183,1.942444,6.7163737614947365
1717011368.0,2024-05-29T19:36:08Z,TRA32A,11875.0,278.0,960.0,41.264557,1.937439,6.717876743407747
1717011375.0,2024-05-29T19:36:15Z,TRA32A,12025.0,290.0,1240.0,41.276424,1.933157,6.814458897067127
1717011388.0,2024-05-29T19:36:28Z,TRA32A,12325.0,307.0,2208.0,41.294128,1.926636,7.106039142253042
