flight_id,waypoint,longitude,latitude,altitude,time,n_engine,takeoff_mass,level,air_pressure,air_temperature,specific_humidity,u_wind,v_wind,rhi,true_airspeed,segment_length,sin_a,cos_a,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,wingspan,G,T_sat_liquid,rh,rh_critical_sac,sac,T_critical_sac,width,depth,rhi_1,air_temperature_1,specific_humidity_1,altitude_1,persistent_1,rho_air_1,iwc_1,n_ice_per_m_1,ef,contrail_age,global_yearly_mean_rf,atr20,sdr_mean,rsr_mean,olr_mean,rf_sw_mean,rf_lw_mean,rf_net_mean,cocip,nox_GWP_20_kg,nox_GWP_100_kg,h2o_GWP_20_kg,h2o_GWP_100_kg,soot_GWP_20_kg,soot_GWP_100_kg,so2_GWP_20_kg,so2_GWP_100_kg,contrail_GWP_20_kg,contrail_GWP_100_kg,total_CO2e_GWP_20_kg,total_CO2e_GWP_100_kg,cumulative_distance
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,138,-53.85548333333333,32.166133333333335,11581.1808,2023-02-05 03:20:00,2.0,196741.0,206.4979020041543,20649.79020041543,213.73929,3.8254188e-05,47.93763,20.069437,1.0854073131234645,235.673235583597,17045.474934189464,0.6781551324032621,0.7349187821760402,183273.6316703234,0.3718810036946403,1.4724281386526914,88.34568831916148,100209.13114539436,0.0,0.7362140693263457,0.4549704640695477,0.0141666885519013,0.0006048448471129,0.0001228591095698,7.833484895448025e-05,610376867377636.9,279.0840294002311,108.66519663256862,0.1060148259829937,0.0021635678772039,0.0017669137663832,1.2515658513209122,0.0534354343444937,0.0108540726012252,0.0069205461502611,5.392416448257087e+16,60.3,1.513460183483054,230.364913388363,0.6054426494622693,0.0,1.0,223.71549558704316,47.359508653654885,99.88329122180932,1.085773846013208,214.07765,3.9732306e-05,11531.239154389095,1.0,0.3386935861971163,7.097624180742789e-06,2956259653864.333,16833146339180.64,0 days 06:40:00,1.0457547549803874e-09,1.5790896800203847e-11,4.824739510551924,1.718696575543479,208.56119,-0.1075775605149385,2.5553818,2.4478042456434994,1.0,403.00420412533373,73.84238522793382,23.906343259165098,6.5199117979541175,29.6753018923196,8.069356811204443,-1.800088473833645,-0.48896634024808144,43782.9951176762,11891.063446732514,44516.86490787941,12258.09016362959,138
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,139,-53.72225,32.27001666666667,11581.1808,2023-02-05 03:21:00,2.0,196741.0,206.4979020041543,20649.79020041543,213.70071,3.8016835e-05,48.36921,20.370804,1.0842856590343155,237.19334757937787,17025.19767151535,0.6716775243846986,0.7408436429074914,183185.28598200425,0.3734202848019191,1.386405334779217,83.18432008675302,94138.0245064906,4.0,0.6932026673896085,0.4288235376589878,0.0133858226208209,0.0006044847126171,0.0001227859572503,7.137625725704446e-05,630687494749865.4,262.7792671540528,102.3167137067062,0.0998211841041036,0.0020371670225327,0.001663686401735,1.113490553514868,0.0502836498218942,0.0102138663700722,0.0059373854302644,5.246331043798517e+16,60.3,1.5171777611721493,230.39027800329663,0.6045943145551019,0.0,1.0,223.7337115901726,47.359508653654885,99.69010836174672,1.0847071183978945,214.0396,3.9491788e-05,11531.335745819128,1.0,0.3387486558047455,6.671004209541913e-06,2821866995748.69,16024899514234.72,0 days 06:39:00,9.955426351927959e-10,1.5032693791411215e-11,2.163047191577772,0.552654285331133,205.57565,-0.0947959303855896,2.554923,2.46012707054615,1.0,358.5439582317875,65.69594265737722,22.509677015475365,6.139002822402372,25.459508724973748,6.922991411688291,-1.6949229627472064,-0.4603997470923902,41680.74601477872,11320.11170174104,42348.34350294226,11661.188506039469,139
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,140,-53.58795,32.37278333333333,11582.4,2023-02-05 03:22:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.65685,3.7751735e-05,48.80472,20.641895,1.0828939206231023,236.54345260676544,16664.4947177813,0.6790719473947362,0.734071720107457,183102.1016619175,0.372763060313355,1.4163836215620025,84.98301729372015,96268.07581138876,0.0,0.7081918107810012,0.4375363231954748,0.0136510007875043,0.0006041936305529,0.000122726831206,7.372542232418749e-05,623049546957989.0,268.46135163086194,104.52911127127578,0.1019796207524641,0.0020812167500502,0.0016996603458744,1.1601032360010688,0.0513461977540349,0.0104296964187883,0.0062654088403632,5.294863042397529e+16,60.3,1.5152963966111386,230.3774485603501,0.6035618046829797,0.0,1.0,223.7148997346765,47.359508653654885,100.4381988108063,1.083547479181033,213.99995,3.9245504e-05,11532.180900594598,1.0,0.3387662535682937,6.697809806754613e-06,2857000266591.0894,15383153659015.912,0 days 06:38:00,9.556743440212304e-10,1.4430682594720578e-11,2.3015104361968484,0.6195161159070167,203.44395,-0.0869451314210891,2.462558,2.375612902641296,1.0,373.55324199234417,68.44609092406306,22.99640447968067,6.271746676276547,26.8660731074774,7.305466707863491,-1.7315723360417665,-0.47035498551134525,40011.56575104903,10866.777516478089,40701.71124992335,11216.791817431642,140
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,141,-53.45755,32.47448333333334,11582.4,2023-02-05 03:23:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.62659,3.758094e-05,49.234535,20.939018,1.0823959852091685,236.7111583513295,17593.332532111275,0.6697754486645789,0.7425636998710359,183017.11864462376,0.372932781057244,1.3870931826009951,83.2255909560597,94253.37810093682,0.0,0.6935465913004976,0.4283448011141759,0.0133778859581466,0.000603911457792,0.000122669514864,7.13686610003267e-05,629019645599902.8,262.9096418301926,102.36747687595344,0.0998707091472716,0.0020381777376994,0.0016645118191211,1.113382464609525,0.0502608879598763,0.0102092428668498,0.0059396989874948,5.235053172802314e+16,60.3,1.515706224024235,230.3802444672777,0.6031075200543026,0.0,1.0,223.71454421607228,47.359508653654885,100.69828019738964,1.0830469468078314,213.97153,3.9077142e-05,11532.050859901306,1.0,0.3388182088693336,6.530550650664814e-06,2806735090818.841,16484237979452.852,0 days 06:27:00,1.0240789156045678e-09,1.5463591625628973e-11,2.434686307201075,0.7103524968793493,201.39809,-0.0797917112708091,2.4075422,2.327750435471535,1.0,358.50915360426706,65.68956541196196,22.52084491270976,6.142048612557207,25.4694292583777,6.925689019418936,-1.6957638777659005,-0.46062816872006435,42875.48485770054,11644.591910216397,43543.19816342832,11985.798226921808,141
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,142,-53.318125,32.580375000000004,11582.4,2023-02-05 03:24:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.595,3.7376783e-05,49.68411,21.190922,1.081106603718799,236.21085917776924,17480.532461865187,0.6732409030759261,0.7394232119872297,182933.8930536677,0.372426216009127,1.416266675398021,84.97600052388128,96308.5578524901,-4.0,0.7081333376990107,0.4368756524688751,0.0136377587852587,0.0006036168191796,0.0001226096663958,7.366243022037186e-05,622172651225355.5,268.43918565494096,104.52048064437398,0.1019712006286575,0.0020810449107889,0.0016995200104776,1.158882197680713,0.0512929431428367,0.0104188790758887,0.0062595387089966,5.286974353647042e+16,60.3,1.514482626475027,230.3718949047172,0.6022046263054857,0.0,1.0,223.7008014828828,47.359508653654885,101.40634975236856,1.0819216518507246,213.94385,3.8889637e-05,11531.696825123818,1.0,0.3388809622509013,6.558286530725821e-06,2841324938918.2017,16442331752325.264,0 days 06:26:00,1.0214755023508044e-09,1.5424280085497145e-11,0.6658031448048133,0.0,198.79956,-0.0739693213731814,2.3821988,2.308229440297836,1.0,373.1600676531896,68.37404966316207,22.994505741762275,6.271228838662438,26.84090198417742,7.298622134690036,-1.7314293657763646,-0.47031614983829134,42766.48680702377,11614.989030543957,43456.19003869207,11964.901800685573,142
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,143,-53.18001666666667,32.68613333333333,11581.1808,2023-02-05 03:25:00,2.0,196741.0,206.4979020041543,20649.79020041543,213.57535,3.724658e-05,50.121758,21.454994,1.0804032442596985,236.48893706568867,17269.86896515784,0.670875830740075,0.7415696998454118,182848.91705314384,0.3727078712249399,1.443655109976798,86.61930659860788,98129.73951456611,4.0,0.721827554988399,0.4452245037682231,0.0138921663989769,0.0006033151329688,0.0001225483863842,7.590746170278544e-05,618178750384227.8,273.6303895450023,106.5417471162877,0.1039431679183294,0.0021212891411903,0.0017323861319721,1.203329820631863,0.0522587384782064,0.0106150562533856,0.0065750516983556,5.354621471227571e+16,60.3,1.5154538086770817,230.3785225294658,0.6017002829526401,0.0,1.0,223.70371954621757,47.359508653654885,101.8681871677142,1.0812733981508171,213.92725,3.8770904e-05,11530.246706416145,1.0,0.3389847680734505,6.599006500722369e-06,2877220898707.9136,16544076051542.812,0 days 06:25:00,1.027796339974086e-09,1.55197247336087e-11,0.7363003798595584,0.0,197.09842,-0.0636290525778746,2.3287785,2.265149623919756,1.0,387.4722022434599,70.99645941727992,23.439184365583294,6.3925048269772615,28.193821682548812,7.66651028028263,-1.7649125654703297,-0.4794113459090078,43031.12361740572,11686.86198245451,43742.094302676844,12045.068435178142,143
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,144,-53.04301666666667,32.79025,11582.4,2023-02-05 03:26:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.5402,3.7042413e-05,50.555737,21.703861,1.079374156445723,237.2442197035917,17315.344950964973,0.6732897768309046,0.739378709738785,182762.29774654523,0.373471676211047,1.2904946433410809,77.42967860046484,87618.87955806215,0.0,0.6452473216705403,0.3981577931986855,0.0124771852787561,0.000603105864223,0.0001225058786703,6.392387511789267e-05,648991612923376.6,244.6003546988684,95.23850467857176,0.0929156143205578,0.0018962370269501,0.0015485935720092,0.966104445972542,0.0466982932288486,0.0094855908121098,0.0049496051052746,5.025121200305434e+16,60.3,1.5170093270393408,230.3891299886093,0.6009231561785219,0.0,1.0,223.7085913627785,47.359508653654885,102.0893420840709,1.0803830680434516,213.89378,3.857199e-05,11531.355328957969,1.0,0.3389785356892688,5.903361724191982e-06,2619711100147.2314,17044840123283.947,0 days 06:24:00,1.058906175211942e-09,1.5989483245700327e-11,0.8028198978461341,0.0475897522694614,195.61444,-0.0086207664929903,2.195221,2.1866002808778715,1.0,311.0856316031585,57.00016231237998,20.952471029285785,5.714310280714305,21.223906691417486,5.771239552750184,-1.577669206422483,-0.4285495680907226,44333.61041734029,12040.60555652765,44929.8951121566,12353.263073804272,144
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,145,-52.9059,32.89501666666667,11582.4,2023-02-05 03:27:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.50928,3.6834186e-05,50.983852,21.928036,1.0777916616941818,234.53916054755967,17000.08589748842,0.6642937325463719,0.7474716294947986,182684.8680679448,0.3707280051215032,1.3966290629633822,83.79774377780294,95213.94533520185,0.0,0.6983145314816911,0.4293953544181841,0.0134218340747317,0.0006028176518054,0.0001224473355229,7.192963524363089e-05,621012711847459.6,264.71707259407947,103.0712248466976,0.1005572925333635,0.002052189643538,0.001675954875556,1.124719412822557,0.0505147591307319,0.0102608104484299,0.0060275411441766,5.203946411015198e+16,60.3,1.5103947588359068,230.34395674837052,0.5998621787443797,0.0,1.0,223.6593099914396,47.359508653654885,103.504608820741,1.0790682262145057,213.86954,3.8395465e-05,11530.64769558963,1.0,0.3390547816216885,6.2333803232954605e-06,2775196854954.73,16394848122662.168,0 days 06:13:00,1.0185255944427186e-09,1.5379736476085054e-11,0.8704454622409593,0.1038585716535193,194.56735,-0.0185343699577527,2.1720855,2.153551086401328,1.0,362.15965092886336,66.35844535653086,22.675669466273472,6.184273490801856,25.846096426229263,7.0281129741099155,-1.707421783423616,-0.46379485943958804,42642.98193848533,11581.446231020449,43316.67300611735,11925.270340576531,145
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,146,-52.76965,32.9965,11582.4,2023-02-05 03:28:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.48616,3.6681256e-05,51.387127,22.175947,1.0766677367455162,234.58297718546896,17378.842288871987,0.6684966732762218,0.743715132169989,182601.07032416697,0.3707726265500021,1.3622381602077935,81.7342896124676,92863.20529250064,0.0,0.6811190801038968,0.4186755288446622,0.0131013693834574,0.000602602446758,0.0001224036219977,6.921151940310085e-05,627541404049820.5,258.19862088578515,100.53317622333516,0.0980811475349611,0.002001656072142,0.0016346857922493,1.0708311195074254,0.0492532829045023,0.010004573089977,0.0056569543714119,5.129165086242258e+16,60.3,1.510501718619988,230.3446886089429,0.5991049088309801,0.0,1.0,223.6550676250206,47.359508653654885,103.95344607966636,1.0781554153103932,213.8491,3.8256447e-05,11530.423276960168,1.0,0.3390991883583904,6.019317841500214e-06,2709735846578.8213,16393536636095.172,0 days 06:02:00,1.0184441186873316e-09,1.5378506192178707e-11,0.0,0.0,193.22935,0.0,2.1599708,2.159970746228569,1.0,344.807620481391,63.179036050938095,22.117298769133736,6.031990573400109,24.257020344614226,6.5960087970662755,-1.6653778520221438,-0.452374272304092,42639.57076336675,11580.519786868925,43287.28594599565,11914.07306890381,146
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,147,-52.6309,33.1009,11582.4,2023-02-05 03:29:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.4504,3.644822e-05,51.807426,22.379116,1.07500059510924,233.8588613475256,17154.622349129484,0.6624296213697832,0.749124153082709,182519.3360345545,0.3700344491168176,1.38606953879154,83.16417232749241,94591.65065779693,0.0,0.69303476939577,0.4254013384846642,0.0133077361922068,0.0006022692509773,0.0001223359416047,7.101945634871711e-05,621045621028773.9,262.7156203825485,102.29193196281568,0.0997970067929908,0.0020366736080202,0.0016632834465498,1.1067268659775014,0.0500872237758293,0.0101739673294653,0.0059062743063895,5.1648745050471496e+16,60.3,1.5087314532850398,230.33256984480525,0.5979707476197724,0.0,1.0,223.636334687799,47.359508653654885,104.62363517617564,1.0766370031408357,213.81755,3.8038845e-05,11530.088182411911,1.0,0.339167157840339,6.022536475228751e-06,2736038193796.417,15350784220558.328,0 days 06:01:00,9.53663401236026e-10,1.4400317358663995e-11,0.0,0.0,192.26225,0.0,2.0455797,2.045579600978542,1.0,356.3660508447554,65.29688509267258,22.50422503181945,6.1375159177689405,25.326104225798176,6.886715841250157,-1.6945124418728064,-0.4602882354125652,39927.372877215836,10843.911497334757,40592.59036525888,11184.487946333584,147
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,148,-52.492783333333335,33.20301666666667,11582.4,2023-02-05 03:30:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.4221,3.62369e-05,52.207718,22.613585,1.0728537384178318,233.7746215197488,16757.03003178465,0.6681099847040197,0.7440625298580722,182436.171862227,0.3699484680381943,1.397457936572131,83.84747619432784,95381.04435657553,0.0,0.6987289682860653,0.4286484791373002,0.0134085336329733,0.000602005873628,0.0001222824430807,7.19041814786458e-05,618736140179997.9,264.8741772978816,103.13239571902324,0.1006169714331934,0.0020534075802692,0.0016769495238865,1.1242717045915778,0.0504766731578756,0.0102530742351934,0.0060289841448033,5.187946378431266e+16,60.3,1.508525263399634,230.3311575041496,0.5966150054825733,0.0,1.0,223.6262216607024,47.359508653654885,105.15534137194524,1.074913734648474,213.79301,3.785132e-05,11529.822329314027,1.0,0.3392203025664386,5.9557519329873324e-06,2740270797765.3643,16389483540926.104,0 days 06:00:00,1.0181923212241576e-09,1.537470405048478e-11,0.0,0.0,192.7993,0.0,2.087729,2.0877290291560664,1.0,362.01548887848804,66.33203057090309,22.68912705818511,6.187943743141394,25.85228401291655,7.029795512840647,-1.7084351067839745,-0.4640701131408392,42629.02866728898,11577.65664941144,43302.75130942967,11921.616526423066,148
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,149,-52.358625,33.303625,11582.4,2023-02-05 03:31:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.38829,3.6052897e-05,52.603638,22.8267,1.0722895987433263,233.965520365992,17640.714505034906,0.6648490056432468,0.7469777772431964,182352.32438603268,0.3701432812499326,1.3617923036429966,81.7075382185798,92919.816656376,-4.0,0.6808961518214983,0.4175525189558192,0.0130775727956712,0.0006016911833555,0.000122218521619,6.909569295301485e-05,625920154455844.9,258.1141132324936,100.50027200885314,0.0980490458622957,0.0020010009359652,0.0016341507643715,1.0685362790085702,0.0491627053598027,0.0099861745262099,0.0056456389726977,5.114239494198032e+16,60.3,1.5089916975823157,230.334352198119,0.5961054875785153,0.0,1.0,223.62591936358172,47.359508653654885,105.36047663361596,1.074429927798899,213.76152,3.767376e-05,11529.719761683193,1.0,0.3392757609482253,5.772238454697194e-06,2678748328552.098,17643164633297.664,0 days 05:59:00,1.0960769268207354e-09,1.655076159499311e-11,0.0,0.0,192.20345,0.0,2.1106896,2.1106895489825144,1.0,344.0686818407596,63.04364046150564,22.11005984194769,6.030016320531188,24.20849991492774,6.582815042165518,-1.6648327787230464,-0.4522262115281352,45889.851809939726,12463.266571108632,46536.68833199113,12796.5849299538,149
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,150,-52.21666666666666,33.409016666666666,11581.1808,2023-02-05 03:32:00,2.0,196741.0,206.4979020041543,20649.79020041543,213.36012,3.587064e-05,53.007927,23.05079,1.07113902184219,233.3887939215351,17223.59357777253,0.6618612410413762,0.7496263720061944,182270.6168478141,0.3695543840945886,1.3885782874511663,83.31469724706999,94830.53207531826,4.0,0.6942891437255833,0.4252100655664087,0.0133127129713719,0.0006013111813537,0.0001221413337124,7.114200030814436e-05,619516899759344.1,263.19112860349406,102.47707761389609,0.0999776366964839,0.0020403599325813,0.0016662939449413,1.1091446507469926,0.0500980590257685,0.0101761682396092,0.005927174217224,5.161486294289316e+16,60.3,1.5078717245903894,230.3266798222586,0.5953045429730854,0.0,1.0,223.61354842030903,47.359508653654885,105.81098107129986,1.0733415527990202,213.7371,3.7503625e-05,11528.27530946435,1.0,0.3393918097233748,5.817767705753656e-06,2715411237499.659,17512407474654.08,0 days 05:58:00,1.08795367299498e-09,1.64281004622242e-11,0.0,0.0,192.50441,0.0,2.1058748,2.105874800019794,1.0,357.14457754053166,65.43953439407257,22.544957075057138,6.148624656833765,25.415723043456513,6.911085137283185,-1.6975794639076418,-0.46112134476337385,45549.75258409459,12370.898713180237,46216.35139089322,12712.127964627158,150
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,151,-52.07740909090909,33.51145454545455,11582.4,2023-02-05 03:33:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.31754,3.5618872e-05,53.400116,23.275854,1.0695490141385826,233.3954279708384,17397.94802399336,0.662425377832355,0.7491279055032337,182187.30215056703,0.3695611640097143,1.4452704521085056,86.71622712651033,98701.22981255574,0.0,0.7226352260542528,0.4423342621646709,0.0138319161174689,0.000601033150679,0.0001220848587316,7.56897558467627e-05,609053528886937.1,273.9365614926461,106.66095936560772,0.1040594725518123,0.002123662705139,0.0017343245425302,1.1994515796372758,0.0521193272048425,0.0105867383384836,0.0065635300591579,5.281482414316226e+16,60.3,1.507597621311935,230.3248013078542,0.5941762546955968,0.0,1.0,223.6045061884953,47.359508653654885,106.0817352839818,1.0720868196470243,213.69746,3.7266895e-05,11529.359132358011,1.0,0.3393967562342307,5.967530422539412e-06,2798897971802.9976,18171250481603.277,0 days 05:57:00,1.128884120186484e-09,1.7046150214815912e-11,0.0,0.0,192.98268,0.0,2.1067286,2.106728477610482,1.0,386.2234086432028,70.76764319859927,23.4654110604337,6.399657561936463,28.144416893669074,7.653076048978111,-1.7668873706756478,-0.479947771361414,47263.40252067418,12836.310457319465,47973.405431393454,13194.587447850263,151
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,152,-51.93666666666667,33.61501666666667,11582.4,2023-02-05 03:34:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.2753,3.5378504e-05,53.78721,23.476547,1.068410586737235,234.736893443604,17301.456452357324,0.6625031764791901,0.7490591039130244,182100.5859234405,0.370929322835516,1.314494294731108,78.86965768386648,89587.61553922531,0.0,0.657247147365554,0.4026063403228282,0.012637665772106,0.0006006403797246,0.0001220050771315,6.547768157663595e-05,637171495843026.6,249.1492486233342,97.00967895115576,0.0946435892206397,0.0019315018208293,0.0015773931536773,0.996728373369122,0.0473723011399907,0.0096224986690606,0.0051642023318824,5.025349776305666e+16,60.3,1.5108763292830625,230.34725147899312,0.5933019467273689,0.0,1.0,223.61991882796832,47.359508653654885,105.64030648490652,1.0708000288300117,213.65541,3.7013368e-05,11529.579846757548,1.0,0.3394517598709916,5.40960710288647e-06,2586300415265.36,17661600809908.062,0 days 05:56:00,1.097222269406459e-09,1.6568056268037534e-11,0.0,0.0,193.47833,0.0,2.038138,2.0381378125813274,1.0,320.9465362248573,58.8069740287782,21.34212936925427,5.820580737069346,22.14409959911173,6.021459918974878,-1.6070095149299775,-0.4365194115074218,45937.80428503007,12476.290027411578,46549.779289331695,12795.651771308227,152
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,153,-51.79655,33.71801666666667,11582.4,2023-02-05 03:35:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.23434,3.511043e-05,54.16663,23.692892,1.066199205154742,232.96390549786585,17359.160109124892,0.6603089595369356,0.7509940598668203,182021.71626575664,0.3691198686045671,1.452938334928394,87.17630009570364,99289.9803792499,0.0,0.726469167464197,0.4438359106918244,0.0138862033394862,0.0006002599296699,0.0001219277982142,7.624547384534454e-05,606534350387904.6,275.3899320023278,107.22684911771547,0.1046115601148443,0.0021349297982621,0.001743526001914,1.210547829513016,0.0523284397643345,0.0106292143271304,0.0066467983088808,5.287542054776863e+16,60.3,1.506542622567837,230.317568248438,0.5918402143686836,0.0,1.0,223.5826970515656,47.359508653654885,106.2966790437252,1.0688775741367558,213.61923,3.6765414e-05,11529.25166047814,1.0,0.3395268076604933,5.876431731599778e-06,2802456563638.781,18625545082696.637,0 days 05:55:00,1.157107051876296e-09,1.747231648333207e-11,0.0,0.0,194.0422,0.0,2.095308,2.09530804057916,1.0,389.79640110319116,71.42232194126795,23.589906805897403,6.433610947062928,28.50147114848087,7.750166828155013,-1.7762615921540672,-0.4824941344072346,48445.02227855394,13157.227641561809,49160.52372802168,13517.741179146215,153
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,154,-51.65543333333333,33.821016666666665,11582.4,2023-02-05 03:36:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.1899,3.4873636e-05,54.540234,23.89586,1.0653908002145769,234.5536014414392,17333.51714258843,0.6587026817171957,0.7524033340559934,181934.53996566092,0.3707427119098531,1.3962268590688725,83.77361154413235,95184.4408587221,0.0,0.6981134295344362,0.4269255506585702,0.0133809863161839,0.0005998471070553,0.0001218439436206,7.174936613974483e-05,621497095960605.2,264.64083886791406,103.0415421992828,0.1005283338529588,0.0020515986500603,0.0016754722308826,1.1209735497293445,0.0502513585323284,0.0102073072018792,0.0060107035275287,5.206505629281009e+16,60.3,1.510427521181215,230.34418092600143,0.5911379832901114,0.0,1.0,223.60313481999265,47.359508653654885,105.66399212596292,1.0680262743658993,213.57391,3.6514328e-05,11529.56800393702,1.0,0.3395819072705718,5.631011811367384e-06,2718808537745.3804,18110672955049.32,0 days 05:44:00,1.1251207574043703e-09,1.6989323436805994e-11,0.0,0.0,194.49619,0.0,2.0677617,2.0677616776277623,1.0,360.95348301284895,66.13743943403132,22.669139283842217,6.182492531956968,25.773896726043063,7.008480313098464,-1.7069300768501694,-0.4636612949136278,47105.84044072128,12793.518028786802,47778.170868535075,13137.02361863889,154
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,155,-51.51409090909091,33.92361363636363,11582.4,2023-02-05 03:37:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.14323,3.458933e-05,54.90771,24.102747,1.0633956425195183,234.6558982503976,17495.336694870377,0.6618725214592568,0.7496164121316752,181850.7663541168,0.3708468738287332,1.3957056273054818,83.7423376383289,95134.14842006873,0.0,0.6978528136527409,0.4264710715592038,0.0133721705050619,0.000599413942877,0.0001217559571468,7.169311702496266e-05,621946226435260.0,264.542044599481,103.00307529514455,0.1004908051659946,0.0020508327584896,0.0016748467527665,1.1198168173921967,0.0501963247895301,0.0101961284728733,0.0060037492122486,5.20832308870261e+16,60.3,1.5106772872984453,230.34588981872307,0.5897671226533758,0.0,1.0,223.59595418091533,47.359508653654885,105.56953116750542,1.0661077285732024,213.52887,3.6228394e-05,11529.61523441625,1.0,0.3396510114875743,5.566025435241648e-06,2715228161559.2114,18591704970295.0,0 days 05:43:00,1.155004743862095e-09,1.744057163231763e-11,0.0,0.0,194.19977,0.0,2.118127,2.118126904964447,1.0,360.58101520028737,66.0691922261396,22.6606765649318,6.180184517708673,25.744076622121995,7.0003715814818674,-1.7062928550633472,-0.4634882034186496,48357.00418340949,13133.322727085078,49028.825703541246,13476.65103180647,155
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,156,-51.37178333333333,34.02766666666667,11582.4,2023-02-05 03:38:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.09639,3.434228e-05,55.28058,24.31136,1.0625150078972734,234.73946935268168,17098.03834687226,0.6561889479922939,0.7545966237220827,181767.02401647848,0.370931944648336,1.4143166015050015,84.8589960903001,96390.49604726127,0.0,0.7071583007525007,0.4318488628568457,0.0135394951027882,0.0005989793774983,0.0001216676860543,7.316132371682505e-05,618826719382655.9,268.069568649258,104.37656519106912,0.1018307953083601,0.0020781794960889,0.001697179921806,1.1489479619921432,0.0508287886533011,0.0103245976952017,0.0062083964832472,5.251301416066603e+16,60.3,1.5108811328294525,230.3472843384274,0.5890121248230586,0.0,1.0,223.59243308951284,47.359508653654885,105.44400097516645,1.0652568745181934,213.48329,3.5978086e-05,11529.677999512418,1.0,0.3397201788893587,5.61624390343849e-06,2748461619228.9785,17521955851547.293,0 days 05:32:00,1.0885468633788347e-09,1.6437057637020405e-11,0.0,0.0,194.62729,0.0,2.1369781,2.1369781408991133,1.0,369.96124376147014,67.78792975753645,22.962844342035208,6.262593911464147,26.621604120163994,7.238990299466235,-1.7290453407459647,-0.46966856611609137,45574.58790189398,12377.643759718936,46260.474117426165,12726.533173770546,156
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,157,-51.23161666666667,34.128483333333335,11582.4,2023-02-05 03:39:00,2.0,196741.0,206.4582054068686,20645.820540686866,213.04977,3.413151e-05,55.63377,24.507732,1.0626787671228632,235.2372395987814,18084.411212680592,0.6563270937287252,0.7544764714937141,181682.16502038817,0.3714382013270828,1.3712670020489517,82.27602012293708,93386.04363135756,-4.0,0.6856335010244757,0.4185964677225439,0.0131439251688255,0.0005985469380787,0.0001215798467972,6.976654094143177e-05,628285907254895.8,259.90994756835823,101.1995047512126,0.0987312241475244,0.0020149229417862,0.0016455204024587,1.081429851684668,0.0492460599218927,0.0100031059216344,0.0057401133264049,5.169286394826158e+16,60.3,1.5120977288275443,230.35560367840017,0.5888389922214938,0.0,1.0,223.5991230174439,47.359508653654885,105.10738671568308,1.0652167494559424,213.43672,3.5752408e-05,11529.84630664216,1.0,0.3397852806242146,5.46169774292379e-06,2686585555729.5903,17262979905282.498,0 days 05:31:00,1.072458051354336e-09,1.6194116575450478e-11,0.0,0.0,194.40393,0.0,2.0345843,2.0345842908410465,1.0,348.2204122424631,63.80436124939542,22.26389104526677,6.071970285072756,24.61360594362421,6.692972138588114,-1.6764158875661184,-0.4553725848436812,44900.991750441586,12194.701168585842,45554.32319135373,12530.725047242413,157
