altitude,time,flight_level,Energy_Forcing,time_UTC
27000.0,1729851960,270,-0.0,2024-10-25 10:26:00+00:00
27000.0,1729852020,270,-0.0,2024-10-25 10:27:00+00:00
27000.0,1729852080,270,-0.0,2024-10-25 10:28:00+00:00
27000.0,1729852140,270,-0.0,2024-10-25 10:29:00+00:00
27000.0,1729852200,270,-0.0,2024-10-25 10:30:00+00:00
27000.0,1729852260,270,-0.0,2024-10-25 10:31:00+00:00
27000.0,1729852320,270,-0.0,2024-10-25 10:32:00+00:00
27000.0,1729852380,270,-0.0,2024-10-25 10:33:00+00:00
27000.0,1729852440,270,-0.0,2024-10-25 10:34:00+00:00
27000.0,1729852500,270,-0.0,2024-10-25 10:35:00+00:00
27000.0,1729852560,270,-0.0,2024-10-25 10:36:00+00:00
27000.0,1729852620,270,-0.0,2024-10-25 10:37:00+00:00
27000.0,1729852680,270,-0.0,2024-10-25 10:38:00+00:00
27000.0,1729852740,270,-0.0,2024-10-25 10:39:00+00:00
27000.0,1729852800,270,-0.0,2024-10-25 10:40:00+00:00
27000.0,1729852860,270,-0.0,2024-10-25 10:41:00+00:00
27000.0,1729852920,270,-0.0,2024-10-25 10:42:00+00:00
27000.0,1729852980,270,-0.0,2024-10-25 10:43:00+00:00
27000.0,1729853040,270,-0.0,2024-10-25 10:44:00+00:00
27000.0,1729853100,270,-0.0,2024-10-25 10:45:00+00:00
27000.0,1729853160,270,-0.0,2024-10-25 10:46:00+00:00
27000.0,1729853220,270,-0.0,2024-10-25 10:47:00+00:00
27000.0,1729853280,270,-0.0,2024-10-25 10:48:00+00:00
27000.0,1729853340,270,-0.0,2024-10-25 10:49:00+00:00
27000.0,1729853400,270,-0.0,2024-10-25 10:50:00+00:00
27000.0,1729853460,270,-0.0,2024-10-25 10:51:00+00:00
27000.0,1729853520,270,-0.0,2024-10-25 10:52:00+00:00
27000.0,1729853580,270,-0.0,2024-10-25 10:53:00+00:00
27000.0,1729853640,270,-0.0,2024-10-25 10:54:00+00:00
27000.0,1729853700,270,-0.0,2024-10-25 10:55:00+00:00
27000.0,1729853760,270,-0.0,2024-10-25 10:56:00+00:00
27000.0,1729853820,270,-0.0,2024-10-25 10:57:00+00:00
27000.0,1729853880,270,-0.0,2024-10-25 10:58:00+00:00
27000.0,1729853940,270,-0.0,2024-10-25 10:59:00+00:00
27000.0,1729854000,270,-0.0,2024-10-25 11:00:00+00:00
27000.0,1729854060,270,-0.0,2024-10-25 11:01:00+00:00
27000.0,1729854120,270,-0.0,2024-10-25 11:02:00+00:00
27000.0,1729854180,270,-0.0,2024-10-25 11:03:00+00:00
27000.0,1729854240,270,-0.0,2024-10-25 11:04:00+00:00
27000.0,1729854300,270,-0.0,2024-10-25 11:05:00+00:00
27000.0,1729854360,270,-0.0,2024-10-25 11:06:00+00:00
27000.0,1729854420,270,-0.0,2024-10-25 11:07:00+00:00
27000.0,1729854480,270,-0.0,2024-10-25 11:08:00+00:00
27000.0,1729854540,270,-0.0,2024-10-25 11:09:00+00:00
27000.0,1729854600,270,-0.0,2024-10-25 11:10:00+00:00
27000.0,1729854660,270,-0.0,2024-10-25 11:11:00+00:00
27000.0,1729854720,270,-0.0,2024-10-25 11:12:00+00:00
27000.0,1729854780,270,-0.0,2024-10-25 11:13:00+00:00
27000.0,1729854840,270,-0.0,2024-10-25 11:14:00+00:00
27000.0,1729854900,270,-0.0,2024-10-25 11:15:00+00:00
27000.0,1729854960,270,-0.0,2024-10-25 11:16:00+00:00
27000.0,1729855020,270,-0.0,2024-10-25 11:17:00+00:00
27000.0,1729855080,270,-0.0,2024-10-25 11:18:00+00:00
27000.0,1729855140,270,-0.0,2024-10-25 11:19:00+00:00
27000.0,1729855200,270,-0.0,2024-10-25 11:20:00+00:00
27000.0,1729855260,270,-0.0,2024-10-25 11:21:00+00:00
27000.0,1729855320,270,-0.0,2024-10-25 11:22:00+00:00
27000.0,1729855380,270,-0.0,2024-10-25 11:23:00+00:00
27000.0,1729855440,270,-0.0,2024-10-25 11:24:00+00:00
27000.0,1729855500,270,-0.0,2024-10-25 11:25:00+00:00
27000.0,1729855560,270,-0.0,2024-10-25 11:26:00+00:00
27000.0,1729855620,270,-0.0,2024-10-25 11:27:00+00:00
27000.0,1729855680,270,-0.0,2024-10-25 11:28:00+00:00
27000.0,1729855740,270,-0.0,2024-10-25 11:29:00+00:00
27000.0,1729855800,270,-0.0,2024-10-25 11:30:00+00:00
27000.0,1729855860,270,-0.0,2024-10-25 11:31:00+00:00
27000.0,1729855920,270,-0.0,2024-10-25 11:32:00+00:00
27000.0,1729855980,270,-0.0,2024-10-25 11:33:00+00:00
27000.0,1729856040,270,-0.0,2024-10-25 11:34:00+00:00
27000.0,1729856100,270,-0.0,2024-10-25 11:35:00+00:00
27000.0,1729856160,270,-0.0,2024-10-25 11:36:00+00:00
27000.0,1729856220,270,-0.0,2024-10-25 11:37:00+00:00
27000.0,1729856280,270,-0.0,2024-10-25 11:38:00+00:00
27000.0,1729856340,270,-0.0,2024-10-25 11:39:00+00:00
27000.0,1729856400,270,-0.0,2024-10-25 11:40:00+00:00
27000.0,1729856460,270,-0.0,2024-10-25 11:41:00+00:00
27000.0,1729856520,270,-0.0,2024-10-25 11:42:00+00:00
27000.0,1729856580,270,-0.0,2024-10-25 11:43:00+00:00
27000.0,1729856640,270,-0.0,2024-10-25 11:44:00+00:00
27000.0,1729856700,270,-0.0,2024-10-25 11:45:00+00:00
27000.0,1729856760,270,-0.0,2024-10-25 11:46:00+00:00
27000.0,1729856820,270,-0.0,2024-10-25 11:47:00+00:00
27000.0,1729856880,270,-0.0,2024-10-25 11:48:00+00:00
27000.0,1729856940,270,-0.0,2024-10-25 11:49:00+00:00
27000.0,1729857000,270,-0.0,2024-10-25 11:50:00+00:00
27000.0,1729857060,270,-0.0,2024-10-25 11:51:00+00:00
27000.0,1729857120,270,-0.0,2024-10-25 11:52:00+00:00
27000.0,1729857180,270,-0.0,2024-10-25 11:53:00+00:00
27000.0,1729857240,270,-0.0,2024-10-25 11:54:00+00:00
27000.0,1729857300,270,-0.0,2024-10-25 11:55:00+00:00
27000.0,1729857360,270,-0.0,2024-10-25 11:56:00+00:00
27000.0,1729857420,270,-0.0,2024-10-25 11:57:00+00:00
27000.0,1729857480,270,-0.0,2024-10-25 11:58:00+00:00
27000.0,1729857540,270,-0.0,2024-10-25 11:59:00+00:00
27000.0,1729857600,270,-0.0,2024-10-25 12:00:00+00:00
27000.0,1729857660,270,-0.0,2024-10-25 12:01:00+00:00
27000.0,1729857720,270,-0.0,2024-10-25 12:02:00+00:00
27000.0,1729857780,270,-0.0,2024-10-25 12:03:00+00:00
27000.0,1729857840,270,-0.0,2024-10-25 12:04:00+00:00
27000.0,1729857900,270,-0.0,2024-10-25 12:05:00+00:00
27000.0,1729857960,270,-0.0,2024-10-25 12:06:00+00:00
27000.0,1729858020,270,-0.0,2024-10-25 12:07:00+00:00
27000.0,1729858080,270,-0.0,2024-10-25 12:08:00+00:00
27000.0,1729858140,270,-0.0,2024-10-25 12:09:00+00:00
27000.0,1729858200,270,-0.0,2024-10-25 12:10:00+00:00
27000.0,1729858260,270,-0.0,2024-10-25 12:11:00+00:00
27000.0,1729858320,270,-0.0,2024-10-25 12:12:00+00:00
27000.0,1729858380,270,-0.0,2024-10-25 12:13:00+00:00
27000.0,1729858440,270,-0.0,2024-10-25 12:14:00+00:00
27000.0,1729858500,270,-0.0,2024-10-25 12:15:00+00:00
27000.0,1729858560,270,-0.0,2024-10-25 12:16:00+00:00
27000.0,1729858620,270,-0.0,2024-10-25 12:17:00+00:00
27000.0,1729858680,270,-0.0,2024-10-25 12:18:00+00:00
27000.0,1729858740,270,-0.0,2024-10-25 12:19:00+00:00
27000.0,1729858800,270,-0.0,2024-10-25 12:20:00+00:00
27000.0,1729858860,270,-0.0,2024-10-25 12:21:00+00:00
27000.0,1729858920,270,-0.0,2024-10-25 12:22:00+00:00
27000.0,1729858980,270,-0.0,2024-10-25 12:23:00+00:00
27000.0,1729859040,270,-0.0,2024-10-25 12:24:00+00:00
27000.0,1729859100,270,-0.0,2024-10-25 12:25:00+00:00
27000.0,1729859160,270,-0.0,2024-10-25 12:26:00+00:00
27000.0,1729859220,270,-0.0,2024-10-25 12:27:00+00:00
27000.0,1729859280,270,-0.0,2024-10-25 12:28:00+00:00
27000.0,1729859340,270,-0.0,2024-10-25 12:29:00+00:00
27000.0,1729859400,270,-0.0,2024-10-25 12:30:00+00:00
27000.0,1729859460,270,-0.0,2024-10-25 12:31:00+00:00
27000.0,1729859520,270,-0.0,2024-10-25 12:32:00+00:00
27000.0,1729859580,270,-0.0,2024-10-25 12:33:00+00:00
27000.0,1729859640,270,-0.0,2024-10-25 12:34:00+00:00
27000.0,1729859700,270,-0.0,2024-10-25 12:35:00+00:00
27000.0,1729859760,270,-0.0,2024-10-25 12:36:00+00:00
27000.0,1729859820,270,-0.0,2024-10-25 12:37:00+00:00
27000.0,1729859880,270,-0.0,2024-10-25 12:38:00+00:00
27000.0,1729859940,270,-0.0,2024-10-25 12:39:00+00:00
27000.0,1729860000,270,-0.0,2024-10-25 12:40:00+00:00
27000.0,1729860060,270,-0.0,2024-10-25 12:41:00+00:00
27000.0,1729860120,270,-0.0,2024-10-25 12:42:00+00:00
27000.0,1729860180,270,-0.0,2024-10-25 12:43:00+00:00
27000.0,1729860240,270,-0.0,2024-10-25 12:44:00+00:00
27000.0,1729860300,270,-0.0,2024-10-25 12:45:00+00:00
27000.0,1729860360,270,-0.0,2024-10-25 12:46:00+00:00
27000.0,1729860420,270,-0.0,2024-10-25 12:47:00+00:00
27000.0,1729860480,270,-0.0,2024-10-25 12:48:00+00:00
27000.0,1729860540,270,-0.0,2024-10-25 12:49:00+00:00
27000.0,1729860600,270,-0.0,2024-10-25 12:50:00+00:00
27000.0,1729860660,270,-0.0,2024-10-25 12:51:00+00:00
27000.0,1729860720,270,-0.0,2024-10-25 12:52:00+00:00
27000.0,1729860780,270,-0.0,2024-10-25 12:53:00+00:00
27000.0,1729860840,270,-0.0,2024-10-25 12:54:00+00:00
27000.0,1729860900,270,-0.0,2024-10-25 12:55:00+00:00
27000.0,1729860960,270,-0.0,2024-10-25 12:56:00+00:00
27000.0,1729861020,270,-0.0,2024-10-25 12:57:00+00:00
27000.0,1729861080,270,-0.0,2024-10-25 12:58:00+00:00
27000.0,1729861140,270,-0.0,2024-10-25 12:59:00+00:00
27000.0,1729861200,270,-0.0,2024-10-25 13:00:00+00:00
27000.0,1729861260,270,-0.0,2024-10-25 13:01:00+00:00
27000.0,1729861320,270,-0.0,2024-10-25 13:02:00+00:00
27000.0,1729861380,270,-0.0,2024-10-25 13:03:00+00:00
27000.0,1729861440,270,-0.0,2024-10-25 13:04:00+00:00
27000.0,1729861500,270,-0.0,2024-10-25 13:05:00+00:00
27000.0,1729861560,270,-0.0,2024-10-25 13:06:00+00:00
27000.0,1729861620,270,-0.0,2024-10-25 13:07:00+00:00
27000.0,1729861680,270,-0.0,2024-10-25 13:08:00+00:00
27000.0,1729861740,270,-0.0,2024-10-25 13:09:00+00:00
27000.0,1729861800,270,-0.0,2024-10-25 13:10:00+00:00
27000.0,1729861860,270,-0.0,2024-10-25 13:11:00+00:00
27000.0,1729861920,270,-0.0,2024-10-25 13:12:00+00:00
27000.0,1729861980,270,-0.0,2024-10-25 13:13:00+00:00
27000.0,1729862040,270,-0.0,2024-10-25 13:14:00+00:00
27000.0,1729862100,270,-0.0,2024-10-25 13:15:00+00:00
27000.0,1729862160,270,-0.0,2024-10-25 13:16:00+00:00
27000.0,1729862220,270,-0.0,2024-10-25 13:17:00+00:00
27000.0,1729862280,270,-0.0,2024-10-25 13:18:00+00:00
27000.0,1729862340,270,-0.0,2024-10-25 13:19:00+00:00
27000.0,1729862400,270,-0.0,2024-10-25 13:20:00+00:00
27000.0,1729862460,270,-0.0,2024-10-25 13:21:00+00:00
27000.0,1729862520,270,-0.0,2024-10-25 13:22:00+00:00
27000.0,1729862580,270,-0.0,2024-10-25 13:23:00+00:00
27000.0,1729862640,270,-0.0,2024-10-25 13:24:00+00:00
27000.0,1729862700,270,-0.0,2024-10-25 13:25:00+00:00
