,Timestamp,UTC,Callsign,Altitude,Speed,Direction,latitude,longitude,nautical_miles
355,1707225176,2024-02-06T13:12:56Z,AHY074,35000,510,126,43.31805,29.529547,1165.9533503462228
356,1707225212,2024-02-06T13:13:32Z,AHY074,35025,510,124,43.27544,29.609138,1170.2077241015243
357,1707225244,2024-02-06T13:14:04Z,AHY074,35000,510,126,43.223549,29.705486,1175.3705981225587
358,1707225277,2024-02-06T13:14:37Z,AHY074,34975,510,126,43.180092,29.785816,1179.68408797473
359,1707225308,2024-02-06T13:15:08Z,AHY074,35000,510,125,43.135914,29.870413,1184.1873253851725
360,1707225341,2024-02-06T13:15:41Z,AHY074,35025,510,125,43.092113,29.952206,1188.574186679114
361,1707225376,2024-02-06T13:16:16Z,AHY074,35025,510,125,43.046379,30.036213,1193.1037360204252
362,1707225411,2024-02-06T13:16:51Z,AHY074,34975,508,125,42.988773,30.142134,1198.8185312196335
363,1707225440,2024-02-06T13:17:20Z,AHY074,35000,508,126,42.950569,30.211777,1202.5881892083003
364,1707225476,2024-02-06T13:17:56Z,AHY074,34950,510,126,42.899864,30.303528,1207.5686865881178
365,1707225512,2024-02-06T13:18:32Z,AHY074,34950,512,126,42.855312,30.384092,1211.9464062768345
366,1707225545,2024-02-06T13:19:05Z,AHY074,35000,512,126,42.806625,30.472166,1216.7356127325984
367,1707225581,2024-02-06T13:19:41Z,AHY074,35000,514,121,42.755901,30.572598,1222.0682889799068
368,1707225624,2024-02-06T13:20:24Z,AHY074,35025,512,120,42.715935,30.674967,1227.1806919871321
369,1707225637,2024-02-06T13:20:37Z,AHY074,35025,512,109,42.697933,30.737072,1230.1091400136174
370,1707225640,2024-02-06T13:20:40Z,AHY074,35025,512,109,42.695061,30.750433,1230.711273833186
371,1707225644,2024-02-06T13:20:44Z,AHY074,35025,512,105,42.693512,30.760004,1231.1284191867899
372,1707225648,2024-02-06T13:20:48Z,AHY074,35025,512,105,42.691292,30.771021,1231.6207999251692
373,1707225651,2024-02-06T13:20:51Z,AHY074,35025,512,105,42.688816,30.782923,1232.1549148818438
374,1707225657,2024-02-06T13:20:57Z,AHY074,35025,512,105,42.686169,30.795383,1232.7156182757515
375,1707225662,2024-02-06T13:21:02Z,AHY074,35025,512,105,42.680199,30.823698,1233.9885893137343
376,1707225692,2024-02-06T13:21:32Z,AHY074,35025,512,102,42.663841,30.911112,1237.8610033210828
377,1707225724,2024-02-06T13:22:04Z,AHY074,35025,512,104,42.64724,30.999008,1241.7596542588822
378,1707225756,2024-02-06T13:22:36Z,AHY074,35000,512,104,42.624775,31.113928,1246.8791679198866
379,1707225793,2024-02-06T13:23:13Z,AHY074,35025,512,105,42.604057,31.212463,1251.3104189751293
380,1707225825,2024-02-06T13:23:45Z,AHY074,35000,512,105,42.580719,31.318842,1256.1226201145075
381,1707225868,2024-02-06T13:24:28Z,AHY074,35000,512,105,42.558769,31.414701,1260.4856657106448
382,1707225908,2024-02-06T13:25:08Z,AHY074,35000,512,105,42.527538,31.552973,1266.7686188132566
383,1707225908,2024-02-06T13:25:08Z,AHY074,35000,512,105,42.536198,31.514063,1265.0040093599728
384,1707225977,2024-02-06T13:26:17Z,AHY074,35000,514,105,42.499756,31.67625,1272.3700082400237
385,1707226684,2024-02-06T13:38:04Z,AHY074,35000,508,107,41.962509,33.920311,1375.4904445965358
386,1707226713,2024-02-06T13:38:33Z,AHY074,34975,510,107,41.942055,34.001812,1379.2722365298935
387,1707228062,2024-02-06T14:01:02Z,AHY074,35000,504,79,41.477314,38.046547,1551.4856790333545
388,1707228109,2024-02-06T14:01:49Z,AHY074,35025,502,79,41.484837,38.101452,1553.424454261337
389,1707228109,2024-02-06T14:01:49Z,AHY074,35025,502,79,41.486618,38.114227,1553.8747033761465
390,1707228179,2024-02-06T14:02:59Z,AHY074,35025,500,79,41.517319,38.341019,1561.896912601048
391,1707228179,2024-02-06T14:02:59Z,AHY074,35025,500,79,41.504379,38.244446,1558.4764789888231
392,1707228241,2024-02-06T14:04:01Z,AHY074,34975,498,79,41.547352,38.572384,1570.122536828962
393,1707228272,2024-02-06T14:04:32Z,AHY074,34975,500,79,41.561401,38.679176,1573.9151931380854
394,1707228308,2024-02-06T14:05:08Z,AHY074,35000,500,79,41.575455,38.788074,1577.7913729723687
395,1707228341,2024-02-06T14:05:41Z,AHY074,35000,500,79,41.587875,38.884426,1581.222093229695
396,1707228376,2024-02-06T14:06:16Z,AHY074,35000,502,79,41.601475,38.992352,1585.0746757708164
397,1707228411,2024-02-06T14:06:51Z,AHY074,35000,502,79,41.615292,39.104412,1589.084389656308
398,1707228444,2024-02-06T14:07:24Z,AHY074,35025,502,79,41.627132,39.198921,1592.4612824363269
399,1707228477,2024-02-06T14:07:57Z,AHY074,35025,502,79,41.639553,39.29895,1596.0391744754163
400,1707228508,2024-02-06T14:08:28Z,AHY074,34975,504,79,41.651455,39.396435,1599.532473078944
401,1707228541,2024-02-06T14:09:01Z,AHY074,35000,504,79,41.664177,39.501842,1603.3144683426267
402,1707228580,2024-02-06T14:09:40Z,AHY074,35025,504,79,41.67704,39.604767,1606.9952890212737
403,1707228613,2024-02-06T14:10:13Z,AHY074,35000,502,80,41.689857,39.712807,1610.8793235124049
404,1707228644,2024-02-06T14:10:44Z,AHY074,35000,502,80,41.701466,39.809685,1614.359217155255
405,1707228681,2024-02-06T14:11:21Z,AHY074,34975,502,80,41.713619,39.912365,1618.052335021991
406,1707228716,2024-02-06T14:11:56Z,AHY074,34975,502,79,41.729557,40.030624,1622.2507004746617
407,1707228749,2024-02-06T14:12:29Z,AHY074,34975,506,81,41.740055,40.118542,1625.411071692975
408,1707228793,2024-02-06T14:13:13Z,AHY074,35000,506,83,41.751572,40.232597,1629.5716322087596
409,1707228805,2024-02-06T14:13:25Z,AHY074,35025,506,83,41.757305,40.278622,1631.2196062277515
410,1707228880,2024-02-06T14:14:40Z,AHY074,35025,508,83,41.773609,40.423721,1636.4661901334753
411,1707229015,2024-02-06T14:16:55Z,AHY074,35000,528,83,41.786934,40.549137,1641.0235509780266
412,1707229488,2024-02-06T14:24:48Z,AHY074,34975,538,96,41.723461,42.0783,1703.0549065675045
413,1707229859,2024-02-06T14:30:59Z,AHY074,34975,534,95,41.610752,43.73666,1771.5933994275406
414,1707229928,2024-02-06T14:32:08Z,AHY074,35000,530,95,41.599205,43.898048,1778.2802718737637
415,1707229970,2024-02-06T14:32:50Z,AHY074,34975,532,95,41.584347,44.083679,1786.0171521380498
416,1707230000,2024-02-06T14:33:20Z,AHY074,35025,538,96,41.573898,44.201015,1790.938172826675
417,1707230032,2024-02-06T14:33:52Z,AHY074,35000,542,101,41.558979,44.3069,1795.5378280119696
418,1707230064,2024-02-06T14:34:24Z,AHY074,35000,540,107,41.535873,44.40818,1800.1936413034557
419,1707230098,2024-02-06T14:34:58Z,AHY074,35050,532,111,41.503689,44.522179,1805.6142763298371
420,1707230128,2024-02-06T14:35:28Z,AHY074,35000,532,109,41.480598,44.607227,1809.6325537883188
421,1707230164,2024-02-06T14:36:04Z,AHY074,35000,538,109,41.450905,44.720821,1814.9673265945817
422,1707230200,2024-02-06T14:36:40Z,AHY074,34975,546,108,41.422012,44.834759,1820.2935843555313
423,1707230232,2024-02-06T14:37:12Z,AHY074,35000,546,108,41.39687,44.935791,1825.0035607452767
424,1707230268,2024-02-06T14:37:48Z,AHY074,35025,544,108,41.367592,45.051899,1830.4286943176899
425,1707230296,2024-02-06T14:38:16Z,AHY074,35000,544,108,41.345142,45.1409,1834.5882888392941
426,1707230334,2024-02-06T14:38:54Z,AHY074,35000,546,107,41.313259,45.268524,1840.5451513116834
427,1707230364,2024-02-06T14:39:24Z,AHY074,34975,544,106,41.292545,45.356308,1844.6076166744176
428,1707230396,2024-02-06T14:39:56Z,AHY074,35000,546,106,41.26857,45.459213,1849.3615837411114
429,1707230428,2024-02-06T14:40:28Z,AHY074,35025,540,107,41.244869,45.560265,1854.0353510815598
430,1707230463,2024-02-06T14:41:03Z,AHY074,34975,548,107,41.216183,45.676853,1859.4681312233201
431,1707230492,2024-02-06T14:41:32Z,AHY074,35025,547,107,41.194962,45.765053,1863.5646730212486
432,1707230524,2024-02-06T14:42:04Z,AHY074,35000,544,107,41.170197,45.867493,1868.3268551480953
433,1707230556,2024-02-06T14:42:36Z,AHY074,35000,549,105,41.14563,45.970337,1873.0999154752067
434,1707230588,2024-02-06T14:43:08Z,AHY074,35000,556,108,41.118504,46.076645,1878.0858501640905
435,1707230620,2024-02-06T14:43:40Z,AHY074,34925,554,108,41.093067,46.177124,1882.7933431874396
436,1707230652,2024-02-06T14:44:12Z,AHY074,35025,555,107,41.068581,46.280113,1887.5722621399586
437,1707230688,2024-02-06T14:44:48Z,AHY074,34950,555,107,41.039238,46.396706,1893.0316172984174
438,1707230720,2024-02-06T14:45:20Z,AHY074,35000,546,108,41.012642,46.499771,1897.8780651683508
439,1707230752,2024-02-06T14:45:52Z,AHY074,35000,544,108,40.987125,46.601402,1902.6368885814309
440,1707230784,2024-02-06T14:46:24Z,AHY074,35000,546,108,40.962181,46.700764,1907.29020537052
441,1707230816,2024-02-06T14:46:56Z,AHY074,35000,548,108,40.934734,46.809612,1912.392348594088
442,1707230848,2024-02-06T14:47:28Z,AHY074,35000,548,108,40.911182,46.902443,1916.7487976808718
443,1707230884,2024-02-06T14:48:04Z,AHY074,34975,548,108,40.882542,47.015461,1922.0525784287913
444,1707230920,2024-02-06T14:48:40Z,AHY074,34775,548,108,40.853233,47.130936,1927.4741642653971
445,1707230952,2024-02-06T14:49:12Z,AHY074,34275,551,108,40.825802,47.234833,1932.3849648167059
446,1707230984,2024-02-06T14:49:44Z,AHY074,33775,552,108,40.799667,47.334229,1937.0807080261109
447,1707231016,2024-02-06T14:50:16Z,AHY074,33250,548,108,40.772423,47.437801,1941.975015545385
448,1707231048,2024-02-06T14:50:48Z,AHY074,32725,546,108,40.746113,47.536461,1946.6488953831717
449,1707231081,2024-02-06T14:51:21Z,AHY074,32175,540,108,40.719379,47.636864,1951.4050385535722
450,1707231113,2024-02-06T14:51:53Z,AHY074,31625,536,108,40.697197,47.72047,1955.3638023138028
451,1707231144,2024-02-06T14:52:24Z,AHY074,30575,526,108,40.670677,47.819813,1960.0734623933904
452,1707231175,2024-02-06T14:52:55Z,AHY074,29375,516,109,40.641171,47.9291,1965.2656297151211
453,1707231196,2024-02-06T14:53:16Z,AHY074,28550,510,109,40.625092,47.988747,1968.0991442194813
454,1707231253,2024-02-06T14:54:13Z,AHY074,26375,496,109,40.622711,47.997799,1968.527393149623
455,1707231317,2024-02-06T14:55:17Z,AHY074,23875,486,108,40.549225,48.274792,1981.6544400330447
456,1707231360,2024-02-06T14:56:00Z,AHY074,22250,480,108,40.516449,48.396458,1987.4376755964447
457,1707231404,2024-02-06T14:56:44Z,AHY074,20625,466,108,40.499302,48.460522,1990.4800225468994
458,1707231712,2024-02-06T15:01:52Z,AHY074,11850,368,110,40.266735,49.295654,2030.451607979857
459,1707231744,2024-02-06T15:02:24Z,AHY074,11125,352,110,40.251625,49.348782,2033.0064239986687
460,1707231760,2024-02-06T15:02:40Z,AHY074,11025,352,110,40.234669,49.408638,2035.8830294901036
461,1707231779,2024-02-06T15:02:59Z,AHY074,11000,350,110,40.224052,49.445393,2037.6559318249767
462,1707231801,2024-02-06T15:03:21Z,AHY074,10725,348,110,40.214268,49.478683,2039.2670004712859
463,1707231832,2024-02-06T15:03:52Z,AHY074,9825,336,110,40.204056,49.514534,2040.9921114456047
464,1707231856,2024-02-06T15:04:16Z,AHY074,9025,328,110,40.182976,49.588364,2044.546672238842
465,1707231897,2024-02-06T15:04:57Z,AHY074,7575,316,110,40.174614,49.617622,2045.955709141666
