longitude,latitude,Altitude,UTC,Callsign,true_airspeed,Timestamp,Direction,nautical_miles
53.02506955,25.10412445,27206.81993,2024-10-25T14:21:00Z,EY86,224.9052846,1729866060,119.0146493,2499.062107
53.14287647,25.04470724,25392.64868,2024-10-25T14:22:00Z,EY86,218.6444787,1729866120,119.0857692,2506.398074
53.25921691,24.98601649,23667.85866,2024-10-25T14:23:00Z,EY86,212.7971167,1729866180,119.079874,2513.645746
53.36988981,24.930091,22116.13045,2024-10-25T14:24:00Z,EY86,208.1578067,1729866240,119.110687,2520.545501
53.47794041,24.87519129,20494.85426,2024-10-25T14:25:00Z,EY86,202.3509504,1729866300,119.2337061,2527.292759
53.581928,24.822491,19350.00124,2024-10-25T14:26:00Z,EY86,196.8193262,1729866360,119.1615109,2533.784512
53.68736283,24.7686,18145.83449,2024-10-25T14:27:00Z,EY86,191.7694154,1729866420,119.3590156,2540.382072
53.78752442,24.71738271,16767.74301,2024-10-25T14:28:00Z,EY86,186.1653563,1729866480,119.3601322,2546.652291
53.88359703,24.668326,15350.71526,2024-10-25T14:29:00Z,EY86,179.9690517,1729866540,119.3164067,2552.666326
53.98113918,24.62208142,13859.84937,2024-10-25T14:30:00Z,EY86,172.4058483,1729866600,117.5268125,2558.673069
54.07734253,24.58187712,12600.7361,2024-10-25T14:31:00Z,EY86,165.4370229,1729866660,114.6651069,2564.457264
54.1701914,24.5434066,11525.00074,2024-10-25T14:32:00Z,EY86,159.530177,1729866720,114.4727908,2570.032988
54.25782957,24.51134886,10732.14354,2024-10-25T14:33:00Z,EY86,152.3686114,1729866780,111.885826,2575.197258
54.34251367,24.48200713,9510.000609,2024-10-25T14:34:00Z,EY86,145.8734463,1729866840,110.8271897,2580.153021
54.42368927,24.4540318,8278.333863,2024-10-25T14:35:00Z,EY86,139.6600915,1729866900,110.7214156,2584.901218
54.503682,24.42606491,7320.455014,2024-10-25T14:36:00Z,EY86,130.8412718,1729866960,110.9916825,2589.589594
54.570784,24.385334,6500.000416,2024-10-25T14:37:00Z,EY86,123.0271963,1729867020,123.6720581,2593.998693
54.63401155,24.34013209,5081.818507,2024-10-25T14:38:00Z,EY86,113.6188659,1729867080,128.1115134,2598.392763
54.69607467,24.29575856,4255.555828,2024-10-25T14:39:00Z,EY86,106.1045702,1729867140,128.1044954,2602.706993
54.75540833,24.275478,3400.000218,2024-10-25T14:40:00Z,EY86,107.3632907,1729867200,110.5433104,2606.178434
54.7988118,24.3153686,2650.00017,2024-10-25T14:41:00Z,EY86,103.2402209,1729867260,44.7522939,2609.547742
54.7859588,24.3598734,2380.000152,2024-10-25T14:42:00Z,EY86,89.6869006,1729867320,345.2602876,2612.301061
54.748138,24.38704318,1825.000117,2024-10-25T14:43:00Z,EY86,76.2006276,1729867380,308.2696736,2614.934165
54.7122292,24.4126186,1025.000066,2024-10-25T14:44:00Z,EY86,,1729867440,308.0358325,2617.425708
54.677167,24.43751,261.3636531,2024-10-25T14:45:00Z,EY86,,1729867500,307.9508745,2619.855238
54.65500819,24.45243922,50.0000032,2024-10-25T14:46:00Z,EY86,,1729867560,306.5089414,2621.361607
54.64723085,24.45606861,50.0000032,2024-10-25T14:47:00Z,EY86,,1729867620,297.1435998,2621.839532
54.649229,24.45406513,0,2024-10-25T14:48:00Z,EY86,,1729867680,137.7643932,2622.00178
54.65040238,24.45078208,0,2024-10-25T14:49:00Z,EY86,,1729867740,161.9775588,2622.208375
54.648721,24.447843,0,2024-10-25T14:50:00Z,EY86,,1729867800,207.509837,2622.406801
