flight_id,waypoint,longitude,latitude,altitude,time,takeoff_mass,level,fuel_flow,co2,nox_GWP_20_kg,nox_GWP_100_kg,h2o_GWP_20_kg,h2o_GWP_100_kg,contrail_GWP_20_kg,contrail_GWP_100_kg
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,183,-47.02558333,36.48483333,11582.4,2/5/23 04:05,196741,206.4582054,1.391839255,263.8092124,356.1402902,65.25551901,22.59790214,6.163064221,51729.68746,14049.31284
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,184,-46.8524918,36.56688525,11582.4,2/5/23 04:06,196741,206.4582054,1.418616754,268.8846195,369.7654919,67.75206218,23.03266161,6.281634985,51331.50169,13941.16921
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,185,-46.6784,36.64946667,11582.4,2/5/23 04:07,196741,206.4582054,1.34466085,254.8670175,333.1096558,61.03562016,21.83191356,5.954158243,48483.98736,13167.8102
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,186,-46.5044,36.73146667,11582.4,2/5/23 04:08,196741,206.4582054,1.381469763,261.8437788,350.7984516,64.27673491,22.42954307,6.117148109,49124.36336,13341.7305
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,187,-46.33071429,36.81321429,11581.1808,2/5/23 04:09,196741,206.497902,1.372435962,260.1315123,346.2963938,63.45182371,22.28287029,6.077146442,41341.65146,11228.0167
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,188,-46.15566667,36.89516667,11581.1808,2/5/23 04:10,196741,206.497902,1.320384552,250.265688,320.8665403,58.79231638,21.43776359,5.846662796,45110.1863,12251.51651
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,189,-45.97933333,36.9764,11582.4,2/5/23 04:11,196741,206.4582054,1.436886915,272.3475458,378.1524255,69.28879846,23.32929595,6.362535259,46876.90319,12731.34075
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,190,-45.80433333,37.0574,11581.1808,2/5/23 04:12,196741,206.497902,1.353424779,256.5281326,336.7446653,61.70166228,21.97420471,5.992964921,44720.69203,12145.7334
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,191,-45.62926667,37.13833333,11582.4,2/5/23 04:13,196741,206.4582054,1.370455184,259.7560755,344.8140302,63.1802105,22.25071037,6.068375554,44560.55535,12102.24174
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,192,-45.45326667,37.21833333,11582.4,2/5/23 04:14,196741,206.4582054,1.362864697,258.3173747,340.959955,62.47402902,22.12747122,6.034764878,43186.18947,11728.97646
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,193,-45.283,37.296,11581.1808,2/5/23 04:15,196741,206.497902,1.358401318,257.4713857,338.6571761,62.05209126,22.05500379,6.015001034,44226.66247,12011.55947
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,194,-45.10026667,37.37826667,11583.6192,2/5/23 04:16,196741,206.4185164,1.384836752,262.4819581,351.5309055,64.41094232,22.48420951,6.13205714,40789.15145,11077.96272
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,195,-44.92516667,37.45683333,11583.6192,2/5/23 04:17,196741,206.4185164,1.435312567,272.0491439,377.2213798,69.11820313,23.30373483,6.355564046,41353.75503,11231.30392
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,196,-44.7472,37.5362,11582.4,2/5/23 04:18,196741,206.4582054,1.320746478,250.3342875,320.8835369,58.79543067,21.44363982,5.848265406,38690.29675,10507.93287
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,197,-44.5702,37.61426667,11582.4,2/5/23 04:19,196741,206.4582054,1.330877614,252.254543,325.2530481,59.5960554,21.60812894,5.893126075,33137.64808,8999.883968
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,198,-44.39475,37.6925,11582.4,2/5/23 04:20,196741,206.4582054,1.402558397,265.8409186,360.1472077,65.98970577,22.77193814,6.210528583,37116.77834,10080.57957
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,199,-44.21506667,37.7712,11582.4,2/5/23 04:21,196741,206.4582054,1.383319206,262.1943223,350.7957419,64.27623843,22.45957063,6.125337445,35520.50508,9647.046266
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,200,-44.03606667,37.8492,11582.4,2/5/23 04:22,196741,206.4582054,1.387834285,263.0501105,353.1308753,64.70410448,22.53287746,6.145330216,34334.83736,9325.029692
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,201,-43.85753333,37.927,11582.4,2/5/23 04:23,196741,206.4582054,1.351414618,256.1471267,335.2533215,61.42840363,21.94156774,5.984063929,32078.92065,8712.343221
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,202,-43.68466667,38.00226667,11581.1808,2/5/23 04:24,196741,206.497902,1.362399535,258.2292079,340.3955573,62.37061454,22.11991886,6.032705142,33850.87789,9193.590699
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,203,-43.50114286,38.08071429,11581.1808,2/5/23 04:25,196741,206.497902,1.352931453,256.4346276,335.6514565,61.50135383,21.96619507,5.990780473,32150.76043,8731.854253
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,204,-43.32206667,38.15806667,11582.4,2/5/23 04:26,196741,206.4582054,1.423476294,269.8056967,370.6376106,67.91186033,23.1115611,6.303153028,31310.65698,8503.689793
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,205,-43.143,38.234,11582.4,2/5/23 04:27,196741,206.4582054,1.331525439,252.3773317,325.4850215,59.63855984,21.61864703,5.895994643,30224.90146,8208.808466
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,206,-42.96306667,38.30906667,11582.4,2/5/23 04:28,196741,206.4582054,1.35927907,257.6377548,338.5184077,62.02666476,22.06925497,6.01888772,30818.48253,8370.019686
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,207,-42.78406667,38.385,11582.4,2/5/23 04:29,196741,206.4582054,1.372326849,260.110831,344.7837832,63.17466835,22.28109872,6.076663288,27422.72505,7447.762825
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,208,-42.60566667,38.45966667,11582.4,2/5/23 04:30,196741,206.4582054,1.3646468,258.6551545,340.9746221,62.47671648,22.15640545,6.042656032,29997.75795,8147.118352
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,209,-42.425,38.534,11582.4,2/5/23 04:31,196741,206.4582054,1.373589945,260.3502381,345.2735715,63.26441216,22.30160634,6.082256275,30546.68936,8296.203134
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,210,-42.245,38.60893333,11582.4,2/5/23 04:32,196741,206.4582054,1.358614129,257.5117219,337.9059187,61.91443852,22.05845899,6.015943361,30519.43839,8288.802018
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,211,-42.06493333,38.68293333,11582.4,2/5/23 04:33,196741,206.4582054,1.382495545,262.0382056,349.4979834,64.03845038,22.44619767,6.121690273,31249.55146,8487.094089
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,212,-41.88393333,38.75686667,11582.4,2/5/23 04:34,196741,206.4582054,1.372141899,260.0757755,344.417352,63.10752724,22.27809587,6.075844328,31458.49328,8543.840788
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,213,-41.70335714,38.82971429,11582.4,2/5/23 04:35,196741,206.4582054,1.367955425,259.2822712,342.299948,62.71955569,22.21012428,6.057306621,32362.37051,8789.325628
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,214,-41.52193333,38.90286667,11582.4,2/5/23 04:36,196741,206.4582054,1.333643736,252.7788337,325.5479652,59.65009301,21.6530397,5.905374463,32480.13156,8821.308457
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,215,-41.34333333,38.975,11582.4,2/5/23 04:37,196741,206.4582054,1.367815392,259.2557295,341.732244,62.61553538,22.20785071,6.056686558,34041.47227,9245.354402
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,216,-41.15986667,39.0478,11581.1808,2/5/23 04:38,196741,206.497902,1.34741225,255.3885179,331.7627611,60.78882889,21.8765853,5.966341444,33837.3066,9189.904859
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,217,-40.97793333,39.1198,11582.4,2/5/23 04:39,196741,206.4582054,1.3760465,260.8158536,345.4988209,63.30568457,22.34149097,6.093133902,32202.00175,8745.77093
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,218,-40.797,39.19166667,11582.4,2/5/23 04:40,196741,206.4582054,1.329682117,252.0279484,323.0640115,59.19495863,21.58871885,5.887832413,33780.50985,9174.479379
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,219,-40.61775,39.26125,11582.4,2/5/23 04:41,196741,206.4582054,1.331482824,252.3692545,323.5950157,59.29225444,21.61795514,5.895805947,48532.93321,13181.10345
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,220,-40.43593333,39.33266667,11582.4,2/5/23 04:42,196741,206.4582054,1.343134299,254.577675,328.9104218,60.26619531,21.80712848,5.947398676,49397.72728,13415.97366
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,221,-40.25530769,39.40246154,11582.4,2/5/23 04:43,196741,206.4582054,1.349884928,255.8571892,332.026119,60.83708391,21.91673168,5.977290459,51071.80925,13870.6391
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,222,-40.07342857,39.47171429,11582.4,2/5/23 04:44,196741,206.4582054,1.332680896,252.596337,323.716799,59.31456876,21.63740702,5.901111006,47008.34828,12767.04004
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,223,-39.88846667,39.53373333,11582.4,2/5/23 04:45,196741,206.4582054,1.339439977,253.8774532,326.7694849,59.87391183,21.74714746,5.931040217,44215.26148,12008.46306
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,224,-39.70133333,39.58955556,11582.4,2/5/23 04:46,196741,206.4582054,1.335442444,253.1197608,324.7638704,59.50642345,21.68224352,5.913339142,45359.85067,12319.32308
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,225,-39.5136,39.64573333,11581.1808,2/5/23 04:47,196741,206.497902,1.274755905,241.6172342,296.3317042,54.29680294,20.69693687,5.644619146,45407.0899,12332.15283
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,226,-39.32753333,39.70166667,11582.4,2/5/23 04:48,196741,206.4582054,1.383090826,262.1510351,347.1363947,63.60573693,22.45586265,6.124326176,47180.5019,12813.7954
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,227,-39.14053333,39.75666667,11582.4,2/5/23 04:49,196741,206.4582054,1.324652262,251.0745898,319.2731937,58.5003678,21.50705413,5.865560218,43208.72112,11735.09585
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,228,-38.95457143,39.81142857,11581.1808,2/5/23 04:50,196741,206.497902,1.335312521,253.0951352,324.2061504,59.40423252,21.68013409,5.912763842,46531.6283,12637.56723
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,229,-38.76766667,39.8656,11581.1808,2/5/23 04:51,196741,206.497902,1.332641799,252.5889265,322.9092599,59.16660352,21.63677224,5.900937884,44791.36331,12164.92708
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,230,-38.589,39.918,11582.4,2/5/23 04:52,196741,206.4582054,1.309029703,248.1134898,311.742528,57.12052532,21.25340625,5.796383523,48268.75146,13109.35409
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,231,-38.39766667,39.97253333,11581.1808,2/5/23 04:53,196741,206.497902,1.344363664,254.8106889,328.3069634,60.15562373,21.82708845,5.952842305,48100.88609,13063.76338
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,232,-38.21266667,40.02546667,11582.4,2/5/23 04:54,196741,206.4582054,1.392706152,263.973524,352.0136909,64.49940299,22.61197708,6.166902841,49069.85659,13326.92696
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,233,-38.02766667,40.07746667,11582.4,2/5/23 04:55,196741,206.4582054,1.282211818,243.0304279,299.7599574,54.92496113,20.81799107,5.677633929,47311.45708,12849.36164
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,234,-37.84266667,40.12946667,11582.4,2/5/23 04:56,196741,206.4582054,1.321627914,250.5013548,317.6778632,58.20805568,21.45795081,5.852168403,48568.91625,13190.87612
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,235,-37.661,40.1805,11581.1808,2/5/23 04:57,196741,206.497902,1.331321126,252.3386062,322.2090246,59.03829954,21.6153298,5.895089947,50786.55243,13793.16594
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,236,-37.47473333,40.23233333,11581.1808,2/5/23 04:58,196741,206.497902,1.318679828,249.9425746,316.2384519,57.94431261,21.41008569,5.839114279,49228.9389,13370.13227
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,237,-37.2908,40.28233333,11582.4,2/5/23 04:59,196741,206.4582054,1.387258371,262.9409517,349.2308412,63.98950195,22.52352692,6.142780068,44487.00618,12082.26645
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,238,-37.10786667,40.33233333,11582.4,2/5/23 05:00,196741,206.4582054,1.330576749,252.197517,322.2793663,59.05118824,21.60324409,5.891793844,45386.24843,12326.49247
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,239,-36.9258,40.38226667,11582.4,2/5/23 05:01,196741,206.4582054,1.347553649,255.4153187,330.4226995,60.54328966,21.87888105,5.96696756,45313.5807,12306.75658
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,240,-36.74273333,40.43126667,11582.4,2/5/23 05:02,196741,206.4582054,1.356105004,257.0361425,334.7481995,61.33585021,22.01772085,6.004832959,44567.37951,12104.09512
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,241,-36.561,40.4795,11582.4,2/5/23 05:03,196741,206.4582054,1.348230033,255.5435205,331.2176862,60.68895493,21.88986282,5.969962586,44758.94473,12156.12249
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,242,-36.37473333,40.5292,11582.4,2/5/23 05:04,196741,206.4582054,1.358209771,257.4350799,336.2396073,61.60912059,22.05189384,6.014152864,42418.0036,11520.34416
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,243,-36.1908,40.5772,11582.4,2/5/23 05:05,196741,206.4582054,1.356099443,257.0350884,335.4748723,61.46899834,22.01763056,6.004808334,41380.56726,11238.58588
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,244,-36.0079,40.6251,11583.6192,2/5/23 05:06,196741,206.4185164,1.336438842,253.308618,326.1852999,59.76687172,21.69842103,5.917751191,39358.46542,10689.4014
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,245,-35.82493333,40.67213333,11582.4,2/5/23 05:07,196741,206.4582054,1.342562404,254.4692781,329.1880525,60.31706552,21.79784319,5.944866325,38632.71159,10492.29326
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,246,-35.64441667,40.719,11582.4,2/5/23 05:08,196741,206.4582054,1.344155733,254.7712777,330.0668658,60.47809031,21.82371249,5.951921588,36994.92,10047.48396
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,247,-35.46193333,40.76506667,11582.4,2/5/23 05:09,196741,206.4582054,1.336972802,253.4098249,326.7557843,59.87140148,21.70709042,5.920115569,32931.04891,8943.773511
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,248,-35.28183333,40.81083333,11582.4,2/5/23 05:10,196741,206.4582054,1.361674793,258.0918402,338.8248376,62.08281185,22.10815193,6.029495982,33589.41192,9122.57892
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,249,-35.09893333,40.857,11582.4,2/5/23 05:11,196741,206.4582054,1.337867589,253.5794229,327.6319489,60.03194094,21.72161818,5.924077686,31886.05281,8659.962071
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,250,-34.918,40.902,11582.4,2/5/23 05:12,196741,206.4582054,1.313656891,248.9905271,316.211734,57.9394171,21.32853328,5.816872713,30347.50046,8242.10524
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,251,-34.738,40.94693333,11582.4,2/5/23 05:13,196741,206.4582054,1.350198516,255.9166267,333.6400737,61.13280854,21.92182311,5.978679029,29242.41834,7941.97498
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,252,-34.55875,40.99075,11582.4,2/5/23 05:14,196741,206.4582054,1.341890766,254.3419758,329.849477,60.4382582,21.78693848,5.941892312,28281.4299,7680.979256
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,253,-34.37906667,41.03486667,11582.4,2/5/23 05:15,196741,206.4582054,1.317642617,249.7459816,318.3576822,58.3326188,21.39324552,5.834521507,26613.4972,7227.983899
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,254,-34.20042857,41.07785714,11582.4,2/5/23 05:16,196741,206.4582054,1.269166629,240.5578428,295.6766644,54.17678012,20.60618938,5.619869831,24934.26295,6771.919142
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,255,-34.02673333,41.11993333,11516.5632,2/5/23 05:17,196741,208.6127804,0.295221327,55.95625026,22.31774573,4.089276391,4.79321346,1.307240035,13501.79918,3666.965914
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,256,-33.845,41.16333333,11364.1632,2/5/23 05:18,196741,213.686883,0.299012992,56.67492256,22.83468224,4.183994572,4.854774943,1.32402953,14752.46358,4006.634994
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,257,-33.6662,41.20573333,11278.8192,2/5/23 05:19,196741,216.5820986,1.392679897,263.9685477,355.4293063,65.12524557,22.61155081,6.166786585,30783.02258,8360.389088
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,258,-33.49033333,41.2465,11277.6,2/5/23 05:20,196741,216.6237417,1.327230732,251.5633129,323.6759248,59.30707939,21.54891816,5.876977681,28300.56152,7686.175232
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,259,-33.31333333,41.28766667,11278.8192,2/5/23 05:21,196741,216.5820986,1.338588458,253.7160564,328.8603253,60.25701612,21.73332221,5.927269693,24766.88871,6726.461819
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,260,-33.13833333,41.32773333,11278.8192,2/5/23 05:22,196741,216.5820986,1.379299748,261.4324743,348.6638477,63.88561185,22.39431071,6.107539286,22941.26593,6230.639269
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,261,-32.96388889,41.36844444,11278.8192,2/5/23 05:23,196741,216.5820986,1.359701624,257.7178457,339.2471965,62.1602006,22.07611556,6.020758789,20481.66574,5562.634217
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,262,-32.78726667,41.4086,11277.6,2/5/23 05:24,196741,216.6237417,1.390547063,263.5642903,354.5561948,64.9652655,22.57692211,6.157342394,16650.90083,4522.233292
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,263,-32.61126667,41.44766667,11277.6,2/5/23 05:25,196741,216.6237417,1.380945475,261.7444053,349.9844306,64.12758201,22.42103073,6.114826564,14225.36457,3863.479696
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,264,-32.43633333,41.48733333,11277.6,2/5/23 05:26,196741,216.6237417,1.397124065,264.8108954,358.1271842,65.61957724,22.68370633,6.186465362,11441.22279,3107.332098
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,265,-32.25926667,41.5266,11277.6,2/5/23 05:27,196741,216.6237417,1.383199246,262.1715851,351.269421,64.36303055,22.45762296,6.124806261,8237.078696,2237.115691
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,266,-32.08313333,41.56553333,11277.6,2/5/23 05:28,196741,216.6237417,1.409673342,267.1894852,364.4972111,66.78675607,22.88745638,6.242033558,5665.542737,1538.709902
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,267,-31.90513333,41.6036,11278.8192,2/5/23 05:29,196741,216.5820986,1.376939147,260.9850458,348.1737322,63.79580807,22.35598398,6.097086541,3643.075498,989.4261863
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,268,-31.729,41.642,11280.0384,2/5/23 05:30,196741,216.5404634,1.389930785,263.4474811,354.4262126,64.94144889,22.56691623,6.154613518,2441.07119,662.9727436
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,269,-31.54913333,41.68053333,11278.8192,2/5/23 05:31,196741,216.5820986,1.375823766,260.7736367,347.3335635,63.64186411,22.33787467,6.092147637,1624.479164,441.193773
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,270,-31.3724,41.7184,11278.8192,2/5/23 05:32,196741,216.5820986,1.379359233,261.4437489,348.8585273,63.92128296,22.3952765,6.107802682,1069.021042,290.3363965
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,271,-31.19426667,41.7564,11277.6,2/5/23 05:33,196741,216.6237417,1.347897069,255.4804104,333.2362099,61.05880865,21.88445681,5.96848822,695.1336022,188.791967
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,272,-31.01826667,41.79246667,11278.8192,2/5/23 05:34,196741,216.5820986,1.370561531,259.7762326,343.8329541,63.0004481,22.25243702,6.068846461,494.4760728,134.2952061
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,273,-30.84226667,41.8294,11278.8192,2/5/23 05:35,196741,216.5820986,1.350325957,255.9407819,333.7506922,61.15307715,21.92389224,5.979243338,264.5682164,71.85432241
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,274,-30.66683333,41.86525,11277.6,2/5/23 05:36,196741,216.6237417,1.366496148,259.0056798,341.3465256,62.54486029,22.18643146,6.050844942,137.3761039,37.31010096
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,275,-30.49233333,41.90133333,11277.6,2/5/23 05:37,196741,216.6237417,1.360091297,257.7917045,338.1204906,61.95375449,22.0824423,6.022484264,74.74330105,20.29960108
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,276,-30.31842857,41.93614286,11278.8192,2/5/23 05:38,196741,216.5820986,1.338873261,253.7700379,327.807091,60.06403221,21.73794627,5.928530801,9.341511178,2.537069513
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,277,-30.14326667,41.971,11277.6,2/5/23 05:39,196741,216.6237417,1.3279536,251.7003254,322.4781744,59.08761581,21.56065466,5.880178542,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,278,-29.967,41.9996,11278.8192,2/5/23 05:40,196741,216.5820986,1.36647425,259.0015293,340.9644165,62.47484651,22.18607592,6.050747979,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,279,-29.78706667,42.00853333,11278.8192,2/5/23 05:41,196741,216.5820986,1.34104939,254.1825013,328.964827,60.27616396,21.77327789,5.938166697,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,280,-29.60806667,42.01646667,11277.6,2/5/23 05:42,196741,216.6237417,1.349725888,255.8270449,333.3112456,61.07255742,21.91414952,5.976586233,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,281,-29.43033333,42.02333333,11277.6,2/5/23 05:43,196741,216.6237417,1.359834074,257.7429504,338.4631741,62.01654431,22.07826603,6.02134528,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,282,-29.2517,42.0304,11277.6,2/5/23 05:44,196741,216.6237417,1.369171926,259.5128469,343.3702698,62.91567056,22.22987539,6.062693288,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,283,-29.0732,42.0364,11278.8192,2/5/23 05:45,196741,216.5820986,1.343107218,254.5725421,330.9756481,60.64460633,21.80668879,5.947278762,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,284,-28.8962,42.0424,11277.6,2/5/23 05:46,196741,216.6237417,1.424188242,269.9406393,371.4180552,68.05486104,23.12312029,6.306305534,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,285,-28.71906667,42.0484,11278.8192,2/5/23 05:47,196741,216.5820986,1.369182555,259.5148615,344.4760372,63.11828011,22.23004796,6.062740353,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,286,-28.54006667,42.05433333,11278.8192,2/5/23 05:48,196741,216.5820986,1.382978821,262.1298058,351.3735552,64.38211104,22.45404415,6.123830222,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,287,-28.3614,42.05933333,11277.6,2/5/23 05:49,196741,216.6237417,1.363476456,258.4333274,341.8386483,62.63503184,22.13740374,6.037473746,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,288,-28.18707143,42.06435714,11278.8192,2/5/23 05:50,196741,216.5820986,1.34176523,254.3181818,331.1275741,60.67244371,21.78490028,5.94133644,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,289,-28.0022,42.06933333,11278.8192,2/5/23 05:51,196741,216.5820986,1.331828967,252.4348625,326.0805092,59.74767094,21.62357511,5.897338667,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,290,-27.8252,42.07426667,11278.8192,2/5/23 05:52,196741,216.5820986,1.37955689,261.481213,349.2155368,63.98669773,22.39848567,6.10867791,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,291,-27.6484,42.07826667,11278.8192,2/5/23 05:53,196741,216.5820986,1.310948,248.4770839,316.2631508,57.94883819,21.28455173,5.804877743,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,292,-27.47446667,42.08226667,11278.8192,2/5/23 05:54,196741,216.5820986,1.355583197,256.9372392,337.5629603,61.85159831,22.00924879,6.002522398,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,293,-27.30146667,42.0862,11277.6,2/5/23 05:55,196741,216.6237417,1.352587104,256.3693596,336.4679618,61.65096194,21.96060421,5.989255695,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,294,-27.12911111,42.08922222,11277.6,2/5/23 05:56,196741,216.6237417,1.371023941,259.8638779,345.8516766,63.37033826,22.25994471,6.070894013,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,295,-26.9555,42.09216667,11278.8192,2/5/23 05:57,196741,216.5820986,1.357510869,257.3026101,339.6100396,62.22668428,22.04054647,6.011058128,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,296,-26.7804,42.09513333,11278.8192,2/5/23 05:58,196741,216.5820986,1.34942163,255.7693757,335.8197053,61.53218203,21.90920958,5.975238976,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,297,-26.60653333,42.0972,11278.8192,2/5/23 05:59,196741,216.5820986,1.303196616,247.0078866,313.5102332,57.44442161,21.15870026,5.770554615,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,298,-26.4346,42.10013333,11278.8192,2/5/23 06:00,196741,216.5820986,1.348180812,255.5341912,334.4352667,61.2785116,21.88906367,5.969744637,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,299,-26.26373333,42.10213333,11278.8192,2/5/23 06:01,196741,216.5820986,1.303196616,247.0078866,312.6043411,57.27843517,21.15870026,5.770554615,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,300,-26.09473333,42.10406667,11278.8192,2/5/23 06:02,196741,216.5820986,1.321917374,250.5562191,320.6752347,58.75726349,21.46265049,5.853450133,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,301,-25.92766667,42.105,11278.8192,2/5/23 06:03,196741,216.5820986,1.321670577,250.5094411,319.9378381,58.62215045,21.45864348,5.852357313,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,302,-25.7634,42.10606667,11277.6,2/5/23 06:04,196741,216.6237417,1.330612153,252.2042274,323.5698279,59.28763927,21.60381891,5.891950612,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,303,-25.5898,42.10706667,11278.8192,2/5/23 06:05,196741,216.5820986,1.347408974,255.3878969,330.9976987,60.64864665,21.8765321,5.966326935,0,0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,304,-25.42173333,42.10806667,11278.8192,2/5/23 06:06,196741,216.5820986,1.383813561,262.2880223,348.3311192,63.82464606,22.46759697,6.127526447,0,0
