,longitude,latitude,Altitude,UTC,Callsign,true_airspeed,Timestamp,Direction,nautical_miles,ef,nox,co2
35,12.24264000,41.79897300,0.0,2024-10-25T09:12:49Z,ETD78G,0.0,1729847569,343.0000000000000000,0.0000000000000000,0.0,0.0,0.0
36,12.24253800,41.79918300,0.0,2024-10-25T09:12:55Z,ETD78G,0.0,1729847575,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
37,12.24242100,41.79943100,0.0,2024-10-25T09:13:00Z,ETD78G,0.0,1729847580,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
38,12.24231400,41.79963700,0.0,2024-10-25T09:13:04Z,ETD78G,0.0,1729847584,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
39,12.24218700,41.79989600,0.0,2024-10-25T09:13:09Z,ETD78G,0.0,1729847589,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
40,12.24215600,41.80012900,0.0,2024-10-25T09:13:14Z,ETD78G,0.0,1729847594,354.0000000000000000,0.0000000000000000,0.0,0.0,0.0
41,12.24239400,41.80031200,0.0,2024-10-25T09:13:19Z,ETD78G,0.0,1729847599,30.0000000000000000,0.0000000000000000,0.0,0.0,0.0
42,12.24273000,41.80041900,0.0,2024-10-25T09:13:25Z,ETD78G,0.0,1729847605,59.0000000000000000,0.0000000000000000,0.0,0.0,0.0
43,12.24295300,41.80047600,0.0,2024-10-25T09:13:28Z,ETD78G,0.0,1729847608,64.0000000000000000,0.0000000000000000,0.0,0.0,0.0
44,12.24324800,41.80056400,0.0,2024-10-25T09:13:33Z,ETD78G,0.0,1729847613,67.0000000000000000,0.0000000000000000,0.0,0.0,0.0
45,12.24344800,41.80061700,0.0,2024-10-25T09:13:36Z,ETD78G,0.0,1729847616,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
46,12.24375200,41.80069700,0.0,2024-10-25T09:13:40Z,ETD78G,0.0,1729847620,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
47,12.24404400,41.80077000,0.0,2024-10-25T09:13:44Z,ETD78G,0.0,1729847624,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
48,12.24442200,41.80088400,0.0,2024-10-25T09:13:50Z,ETD78G,0.0,1729847630,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
49,12.24463700,41.80094100,0.0,2024-10-25T09:13:52Z,ETD78G,0.0,1729847632,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
50,12.24507400,41.80105600,0.0,2024-10-25T09:13:58Z,ETD78G,0.0,1729847638,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
51,12.24565100,41.80121600,0.0,2024-10-25T09:14:05Z,ETD78G,0.0,1729847645,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
52,12.24629100,41.80139900,0.0,2024-10-25T09:14:12Z,ETD78G,0.0,1729847652,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
53,12.24702500,41.80159400,0.0,2024-10-25T09:14:20Z,ETD78G,0.0,1729847660,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
54,12.24769600,41.80179200,0.0,2024-10-25T09:14:27Z,ETD78G,0.0,1729847667,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
55,12.24846300,41.80199100,0.0,2024-10-25T09:14:35Z,ETD78G,0.0,1729847675,73.0000000000000000,0.0000000000000000,0.0,0.0,0.0
56,12.24867000,41.80202500,0.0,2024-10-25T09:14:37Z,ETD78G,0.0,1729847677,75.0000000000000000,0.0000000000000000,0.0,0.0,0.0
57,12.24891300,41.80205200,0.0,2024-10-25T09:14:39Z,ETD78G,0.0,1729847679,78.0000000000000000,0.0000000000000000,0.0,0.0,0.0
58,12.24913300,41.80207100,0.0,2024-10-25T09:14:41Z,ETD78G,0.0,1729847681,81.0000000000000000,0.0000000000000000,0.0,0.0,0.0
59,12.24934100,41.80207100,0.0,2024-10-25T09:14:43Z,ETD78G,0.0,1729847683,87.0000000000000000,0.0000000000000000,0.0,0.0,0.0
60,12.24961600,41.80206300,0.0,2024-10-25T09:14:45Z,ETD78G,0.0,1729847685,90.0000000000000000,0.0000000000000000,0.0,0.0,0.0
61,12.24993100,41.80204800,0.0,2024-10-25T09:14:48Z,ETD78G,0.0,1729847688,92.0000000000000000,0.0000000000000000,0.0,0.0,0.0
62,12.25022400,41.80202900,0.0,2024-10-25T09:14:51Z,ETD78G,0.0,1729847691,92.0000000000000000,0.0000000000000000,0.0,0.0,0.0
63,12.25070800,41.80206300,0.0,2024-10-25T09:14:56Z,ETD78G,0.0,1729847696,84.0000000000000000,0.0000000000000000,0.0,0.0,0.0
64,12.25098900,41.80213200,0.0,2024-10-25T09:14:59Z,ETD78G,0.0,1729847699,75.0000000000000000,0.0000000000000000,0.0,0.0,0.0
65,12.25128800,41.80222300,0.0,2024-10-25T09:15:02Z,ETD78G,0.0,1729847702,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
66,12.25158200,41.80230300,0.0,2024-10-25T09:15:05Z,ETD78G,0.0,1729847705,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
67,12.25180000,41.80236100,0.0,2024-10-25T09:15:07Z,ETD78G,0.0,1729847707,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
68,12.25211900,41.80244400,0.0,2024-10-25T09:15:11Z,ETD78G,0.0,1729847711,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
69,12.25242200,41.80253600,0.0,2024-10-25T09:15:13Z,ETD78G,0.0,1729847713,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
70,12.25272100,41.80261200,0.0,2024-10-25T09:15:16Z,ETD78G,0.0,1729847716,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
71,12.25307800,41.80271100,0.0,2024-10-25T09:15:20Z,ETD78G,0.0,1729847720,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
72,12.25389100,41.80294400,0.0,2024-10-25T09:15:27Z,ETD78G,0.0,1729847727,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
73,12.25464100,41.80315000,0.0,2024-10-25T09:15:34Z,ETD78G,0.0,1729847734,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
74,12.25552100,41.80338700,0.0,2024-10-25T09:15:42Z,ETD78G,0.0,1729847742,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
75,12.25631000,41.80360800,0.0,2024-10-25T09:15:49Z,ETD78G,0.0,1729847749,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
76,12.25724500,41.80386400,0.0,2024-10-25T09:15:57Z,ETD78G,0.0,1729847757,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
77,12.25799600,41.80407300,0.0,2024-10-25T09:16:06Z,ETD78G,0.0,1729847766,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
78,12.25847400,41.80419900,0.0,2024-10-25T09:16:13Z,ETD78G,0.0,1729847773,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
79,12.25876200,41.80428300,0.0,2024-10-25T09:16:20Z,ETD78G,0.0,1729847780,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
80,12.25911300,41.80437500,0.0,2024-10-25T09:16:27Z,ETD78G,0.0,1729847787,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
81,12.25940000,41.80445500,0.0,2024-10-25T09:16:34Z,ETD78G,0.0,1729847794,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
82,12.25962400,41.80451600,0.0,2024-10-25T09:16:43Z,ETD78G,0.0,1729847803,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
83,12.25983700,41.80458100,0.0,2024-10-25T09:16:51Z,ETD78G,0.0,1729847811,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
84,12.26005600,41.80464200,0.0,2024-10-25T09:16:58Z,ETD78G,0.0,1729847818,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
85,12.26035200,41.80471800,0.0,2024-10-25T09:17:06Z,ETD78G,0.0,1729847826,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
86,12.26072600,41.80481700,0.0,2024-10-25T09:17:13Z,ETD78G,0.0,1729847833,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
87,12.26117900,41.80494700,0.0,2024-10-25T09:17:20Z,ETD78G,0.0,1729847840,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
88,12.26162100,41.80506100,0.0,2024-10-25T09:17:26Z,ETD78G,0.0,1729847846,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
89,12.26209900,41.80520200,0.0,2024-10-25T09:17:33Z,ETD78G,0.0,1729847853,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
90,12.26267700,41.80535900,0.0,2024-10-25T09:17:41Z,ETD78G,0.0,1729847861,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
91,12.26317700,41.80549600,0.0,2024-10-25T09:17:47Z,ETD78G,0.0,1729847867,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
92,12.26374400,41.80565600,0.0,2024-10-25T09:17:54Z,ETD78G,0.0,1729847874,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
93,12.26436200,41.80582800,0.0,2024-10-25T09:18:02Z,ETD78G,0.0,1729847882,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
94,12.26514300,41.80603400,0.0,2024-10-25T09:18:10Z,ETD78G,0.0,1729847890,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
95,12.26580400,41.80622500,0.0,2024-10-25T09:18:17Z,ETD78G,0.0,1729847897,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
96,12.26664100,41.80645800,0.0,2024-10-25T09:18:25Z,ETD78G,0.0,1729847905,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
97,12.26740600,41.80666400,0.0,2024-10-25T09:18:33Z,ETD78G,0.0,1729847913,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
98,12.26829500,41.80690400,0.0,2024-10-25T09:18:41Z,ETD78G,0.0,1729847921,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
