Timestamp,Altitude,UTC
1694626201.0,0.0,2023-09-13T17:30:01Z
1694626274.0,0.0,2023-09-13T17:31:14Z
1694626294.0,0.0,2023-09-13T17:31:34Z
1694626313.0,0.0,2023-09-13T17:31:53Z
1694626337.0,0.0,2023-09-13T17:32:17Z
1694626400.0,0.0,2023-09-13T17:33:20Z
1694626425.0,0.0,2023-09-13T17:33:45Z
1694626449.0,0.0,2023-09-13T17:34:09Z
1694626544.0,0.0,2023-09-13T17:35:44Z
1694626639.0,0.0,2023-09-13T17:37:19Z
1694626649.0,0.0,2023-09-13T17:37:29Z
1694626655.0,0.0,2023-09-13T17:37:35Z
1694626661.0,0.0,2023-09-13T17:37:41Z
1694626666.0,0.0,2023-09-13T17:37:46Z
1694626670.0,0.0,2023-09-13T17:37:50Z
1694626675.0,0.0,2023-09-13T17:37:55Z
1694626679.0,0.0,2023-09-13T17:37:59Z
1694626685.0,0.0,2023-09-13T17:38:05Z
1694626692.0,0.0,2023-09-13T17:38:12Z
1694626700.0,0.0,2023-09-13T17:38:20Z
1694626706.0,0.0,2023-09-13T17:38:26Z
1694626711.0,0.0,2023-09-13T17:38:31Z
1694626717.0,0.0,2023-09-13T17:38:37Z
1694626721.0,0.0,2023-09-13T17:38:41Z
1694626725.0,0.0,2023-09-13T17:38:45Z
1694626730.0,0.0,2023-09-13T17:38:50Z
1694626736.0,0.0,2023-09-13T17:38:56Z
1694626744.0,0.0,2023-09-13T17:39:04Z
1694626751.0,0.0,2023-09-13T17:39:11Z
1694626758.0,0.0,2023-09-13T17:39:18Z
1694626765.0,0.0,2023-09-13T17:39:25Z
1694626772.0,0.0,2023-09-13T17:39:32Z
1694626779.0,0.0,2023-09-13T17:39:39Z
1694626786.0,0.0,2023-09-13T17:39:46Z
1694626793.0,0.0,2023-09-13T17:39:53Z
1694626799.0,0.0,2023-09-13T17:39:59Z
1694626804.0,0.0,2023-09-13T17:40:04Z
1694626811.0,0.0,2023-09-13T17:40:11Z
1694626816.0,0.0,2023-09-13T17:40:16Z
1694626819.0,0.0,2023-09-13T17:40:19Z
1694626822.0,0.0,2023-09-13T17:40:22Z
1694626826.0,0.0,2023-09-13T17:40:26Z
1694626830.0,0.0,2023-09-13T17:40:30Z
1694626833.0,0.0,2023-09-13T17:40:33Z
1694626837.0,0.0,2023-09-13T17:40:37Z
1694626839.0,0.0,2023-09-13T17:40:39Z
1694626845.0,0.0,2023-09-13T17:40:45Z
1694626853.0,0.0,2023-09-13T17:40:53Z
1694626860.0,0.0,2023-09-13T17:41:00Z
1694626867.0,0.0,2023-09-13T17:41:07Z
1694626875.0,0.0,2023-09-13T17:41:15Z
1694626883.0,0.0,2023-09-13T17:41:23Z
1694626890.0,0.0,2023-09-13T17:41:30Z
1694626947.0,0.0,2023-09-13T17:42:27Z
1694626955.0,0.0,2023-09-13T17:42:35Z
1694626961.0,0.0,2023-09-13T17:42:41Z
1694626966.0,0.0,2023-09-13T17:42:46Z
1694626970.0,0.0,2023-09-13T17:42:50Z
1694626977.0,0.0,2023-09-13T17:42:57Z
1694627067.0,0.0,2023-09-13T17:44:27Z
1694627158.0,0.0,2023-09-13T17:45:58Z
1694627168.0,0.0,2023-09-13T17:46:08Z
1694627175.0,0.0,2023-09-13T17:46:15Z
1694627182.0,0.0,2023-09-13T17:46:22Z
1694627189.0,0.0,2023-09-13T17:46:29Z
1694627195.0,0.0,2023-09-13T17:46:35Z
1694627201.0,0.0,2023-09-13T17:46:41Z
1694627206.0,0.0,2023-09-13T17:46:46Z
1694627211.0,0.0,2023-09-13T17:46:51Z
1694627217.0,0.0,2023-09-13T17:46:57Z
1694627225.0,0.0,2023-09-13T17:47:05Z
1694627233.0,0.0,2023-09-13T17:47:13Z
1694627242.0,0.0,2023-09-13T17:47:22Z
1694627251.0,0.0,2023-09-13T17:47:31Z
1694627260.0,300.0,2023-09-13T17:47:40Z
1694627269.0,750.0,2023-09-13T17:47:49Z
1694627278.0,1225.0,2023-09-13T17:47:58Z
1694627287.0,1700.0,2023-09-13T17:48:07Z
1694627296.0,2100.0,2023-09-13T17:48:16Z
