Timestamp,Altitude,UTC
1717012957.0,35000.0,2024-05-29T20:02:37Z
1717012988.0,35000.0,2024-05-29T20:03:08Z
1717013016.0,35000.0,2024-05-29T20:03:36Z
1717013049.0,35000.0,2024-05-29T20:04:09Z
1717013077.0,35000.0,2024-05-29T20:04:37Z
1717013109.0,35000.0,2024-05-29T20:05:09Z
1717013137.0,35000.0,2024-05-29T20:05:37Z
1717013169.0,35000.0,2024-05-29T20:06:09Z
1717013198.0,35000.0,2024-05-29T20:06:38Z
1717013222.0,35000.0,2024-05-29T20:07:02Z
1717013230.0,35000.0,2024-05-29T20:07:10Z
1717013258.0,35000.0,2024-05-29T20:07:38Z
1717013286.0,35000.0,2024-05-29T20:08:06Z
1717013298.0,35000.0,2024-05-29T20:08:18Z
1717013314.0,35000.0,2024-05-29T20:08:34Z
1717013317.0,35000.0,2024-05-29T20:08:37Z
1717013334.0,35000.0,2024-05-29T20:08:54Z
1717013346.0,35000.0,2024-05-29T20:09:06Z
1717013350.0,35000.0,2024-05-29T20:09:10Z
1717013374.0,35000.0,2024-05-29T20:09:34Z
1717013378.0,35000.0,2024-05-29T20:09:38Z
1717013411.0,35000.0,2024-05-29T20:10:11Z
1717013439.0,35000.0,2024-05-29T20:10:39Z
1717013466.0,35000.0,2024-05-29T20:11:06Z
1717013494.0,35000.0,2024-05-29T20:11:34Z
1717013499.0,35000.0,2024-05-29T20:11:39Z
1717013527.0,35000.0,2024-05-29T20:12:07Z
1717013559.0,35000.0,2024-05-29T20:12:39Z
1717013563.0,35000.0,2024-05-29T20:12:43Z
1717013583.0,35000.0,2024-05-29T20:13:03Z
1717013587.0,35000.0,2024-05-29T20:13:07Z
1717013599.0,35000.0,2024-05-29T20:13:19Z
1717013611.0,35000.0,2024-05-29T20:13:31Z
1717013619.0,35000.0,2024-05-29T20:13:39Z
1717013648.0,35000.0,2024-05-29T20:14:08Z
1717013680.0,35000.0,2024-05-29T20:14:40Z
1717013684.0,35000.0,2024-05-29T20:14:44Z
1717013708.0,35000.0,2024-05-29T20:15:08Z
1717013740.0,35000.0,2024-05-29T20:15:40Z
